GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
47,515.4634,1409.6045,-1084.1151,0.0,0.0,0.0,-1265.5963,-16002.3339,596.0602,11576.7974,-1932.079,57.28253544,9.0319,-4254.1198,-1874.79646456,-6119.88436456
48,522.4292,1427.4369,-1101.8456,0.0,0.0,0.0,-1271.3846,-15989.0068,601.6853,11572.7881,-1938.2255,58.053924,-0.8907,-4237.897499999999,-1880.171576,-6118.959776
49,524.157,1378.2903,-1094.2974,0.0,0.0,0.0,-1270.916,-15967.6065,617.677,11571.6551,-1933.2606,57.896504639999996,5.4806,-4241.040499999999,-1875.36409536,-6110.923995359999
50,509.8133,1371.8804,-1097.332,0.0,0.0,0.0,-1280.0126,-16006.6427,600.1984,11579.06,-1947.8825,58.508138159999994,10.6566,-4323.035200000002,-1889.37436184,-6201.752961840001
51,515.8059,1449.05,-1068.3487,0.0,0.0,0.0,-1263.8276,-15869.5537,614.2395,11473.6212,-1981.6527,58.51563048,-6.3314,-4149.013400000002,-1923.13706952,-6078.481869520002
52,485.1617,1416.4572,-1093.0088,0.0,0.0,0.0,-1272.6349,-16065.5686,592.9701,11513.4521,-1847.784,55.663666559999996,5.3511,-4423.171200000001,-1792.1203334400002,-6209.940433440001
53,486.3503,1404.9021,-1125.9893,0.0,0.0,0.0,-1286.3349,-15768.647,601.2029,11529.3047,-2059.6948,56.84371632,-7.7088,-4159.2112,-2002.85108368,-6169.771083680001
54,495.9658,1452.0218,-1118.4095,0.0,0.0,0.0,-1268.3418,-15866.886,598.9072,11464.8596,-1948.6003,56.96135784,-11.4997,-4241.8829000000005,-1891.6389421600002,-6145.0215421600005
55,502.6685,1411.5983,-1121.0696,0.0,0.0,0.0,-1257.3784,-15712.0585,589.8033,11543.0306,-2170.7965,59.91501672,3.4715,-4043.4057999999986,-2110.88148328,-6150.81578328
56,498.4721,1410.1538,-1076.9737,0.0,0.0,0.0,-1286.9703,-15836.2772,604.939,11501.2915,-1988.5178,57.4770204,-7.0344,-4185.364800000001,-1931.0407796000002,-6123.439979600001
57,507.0946,1409.8869,-1111.0384,0.0,0.0,0.0,-1284.3184,-15887.9852,592.2788,11496.5816,-1982.3173,57.05037576,-4.6545,-4277.500099999999,-1925.26692424,-6207.421524239999
58,531.4972,1468.6885,-1103.969,0.0,0.0,0.0,-1283.1981,-15880.5157,590.9359,11482.0627,-1959.8991,56.59279776,16.9614,-4194.4985,-1903.3063022400002,-6080.84340224
59,515.2883,1412.9737,-1090.8566,0.0,0.0,0.0,-1253.4918,-15947.7547,609.4639,11536.5024,-1952.92,57.5566056,3.1321,-4217.8748,-1895.3633944,-6110.1060944
60,520.8628,1376.9546,-1101.1553,0.0,0.0,0.0,-1285.4019,-15945.3107,600.601,11586.3004,-1998.8329,54.76696704,7.6001,-4247.1491000000005,-1944.06593296,-6183.614932960001
61,491.5985,1379.0534,-1095.4655,0.0,0.0,0.0,-1290.4903,-15754.8454,596.8508,11471.5338,-2040.9709,56.90361096,11.7929,-4201.7647000000015,-1984.06728904,-6174.039089040001
62,519.7929,1466.5729,-1121.2701,0.0,0.0,0.0,-1267.0269,-15722.5028,612.8092,11495.1606,-2116.5232,60.241983839999996,-7.8422,-4016.464200000002,-2056.28121616,-6080.587616160002
63,498.2216,1422.8853,-1100.8068,0.0,0.0,0.0,-1288.5408,-15919.5122,614.7117,11555.1334,-1997.3111,57.290976719999996,3.546,-4217.907799999999,-1940.02012328,-6154.381923279999
64,498.2196,1387.6664,-1102.7775,0.0,0.0,0.0,-1265.0319,-15854.9155,615.2349,11517.9476,-1986.3338,59.897552399999995,4.6876,-4203.6564,-1926.4362476000001,-6125.4050476
65,499.8005,1413.8452,-1115.5129,0.0,0.0,0.0,-1219.8973,-15830.8199,596.9994,11470.9199,-2013.8384,59.51294208,10.6065,-4184.665099999998,-1954.3254579200002,-6128.384057919999
66,488.0101,1405.5945,-1097.0843,0.0,0.0,0.0,-1265.3189,-15853.8627,607.4254,11571.1659,-2082.3878,58.5147528,7.3397,-4144.07,-2023.8730472,-6160.6033472
67,528.8449,1404.1825,-1126.5141,0.0,0.0,0.0,-1317.4603,-15846.9366,611.3963,11588.5771,-2031.4007,54.75473568,7.5556,-4157.9102,-1976.6459643199998,-6127.000564320001
68,471.4647,1458.4147,-1106.4968,0.0,0.0,0.0,-1277.0763,-15930.8469,592.7732,11532.1172,-1949.016,56.42875656,1.8426,-4259.6502,-1892.58724344,-6150.39484344
69,514.246,1427.2762,-1088.0197,0.0,0.0,0.0,-1302.5057,-15914.9573,595.9788,11458.5067,-1896.604,55.03235976,-5.3073,-4309.475,-1841.57164024,-6156.353940240001
70,504.9422,1415.9761,-1109.8354,0.0,0.0,0.0,-1275.9529,-15944.7402,611.4072,11523.8015,-1917.1164,55.68081984,5.3567,-4274.4015,-1861.4355801600002,-6130.480380159999
71,526.1804,1460.1388,-1118.2973,0.0,0.0,0.0,-1275.9255,-15964.5841,619.583,11517.6647,-1934.7093,56.06152632,-1.8508,-4235.24,-1878.64777368,-6115.738573680001
72,512.1377,1407.3953,-1101.2726,0.0,0.0,0.0,-1299.4458,-15745.0411,631.0312,11513.0575,-2116.1847,56.19862224,5.8871,-4082.1378000000004,-2059.9860777599997,-6136.23677776
73,517.4942,1376.6494,-1067.2739,0.0,0.0,0.0,-1279.919,-15897.3179,614.595,11476.3726,-1962.606,57.23180856,3.0598,-4259.399600000001,-1905.37419144,-6161.71399144
74,493.2248,1419.4104,-1112.4901,0.0,0.0,0.0,-1288.0509,-15764.7518,611.7886,11492.6017,-2077.2844,56.708345519999995,-1.5253,-4148.267300000001,-2020.57605448,-6170.368654480002
75,510.4993,1466.8633,-1106.8921,0.0,0.0,0.0,-1265.8789,-15891.4256,591.3509,11472.3132,-1987.6263,55.00085832,10.9171,-4223.169900000001,-1932.62544168,-6144.878241680001
76,475.0452,1429.8358,-1081.0309,0.0,0.0,0.0,-1298.3203,-15851.8997,591.0566,11506.9039,-2023.4391,54.077946479999994,5.1155,-4228.4094000000005,-1969.36115352,-6192.65505352
77,515.1157,1396.1603,-1087.3863,0.0,0.0,0.0,-1304.1085,-15878.4366,592.1901,11491.4193,-1958.5096,55.390200480000004,-3.0412,-4275.046000000002,-1903.1193995200001,-6181.206599520002
78,521.0417,1421.9533,-1111.548,0.0,0.0,0.0,-1309.9274,-15900.8812,586.2073,11533.0079,-1951.9972,55.29956976,3.8303,-4260.1464,-1896.69763024,-6153.01373024
79,509.1255,1383.9009,-1096.3689,0.0,0.0,0.0,-1302.6356,-15917.4406,606.2929,11476.6524,-1893.9023,54.751995359999995,-4.1502,-4340.473399999997,-1839.15030464,-6183.7739046399965
80,533.8251,1429.9772,-1069.8609,0.0,0.0,0.0,-1291.5331,-15836.9845,598.0628,11413.8648,-1949.0426,56.2182192,1.2402,-4222.6486,-1892.8243808,-6114.2327808
81,522.3182,1394.0431,-1070.5546,0.0,0.0,0.0,-1275.88,-15970.9448,615.1072,11418.9097,-1837.5086,54.824598720000004,2.6823,-4367.001200000001,-1782.6840012799998,-6147.0029012800005
82,513.3696,1392.3261,-1084.3838,0.0,0.0,0.0,-1269.6635,-15988.694,601.9801,11505.7437,-1893.8351,57.1041432,-0.5534,-4329.3218,-1836.7309568,-6166.6061568
83,526.8301,1409.8664,-1095.5015,0.0,0.0,0.0,-1265.8194,-15916.2466,613.3713,11485.2859,-1938.9547,56.76582024,12.2979,-4242.2137999999995,-1882.18887976,-6112.10477976
84,506.2385,1411.0942,-1119.8083,0.0,0.0,0.0,-1269.7154,-15867.6639,583.7703,11512.6149,-1987.894,57.38299056,-1.2455,-4243.4697,-1930.51100944,-6175.22620944
85,513.3394,1389.3957,-1104.2782,0.0,0.0,0.0,-1273.9096,-16008.2409,602.0291,11545.6259,-1876.0145,57.1343544,8.3587,-4336.0386000000035,-1818.8801456,-6146.560045600004
86,517.723,1450.0492,-1085.8673,0.0,0.0,0.0,-1292.5138,-15944.3665,605.3005,11542.1658,-1924.4991,55.09283688,-2.0054,-4207.509099999999,-1869.40626312,-6078.92076312
87,535.6257,1390.4858,-1115.4297,0.0,0.0,0.0,-1287.2657,-15925.7353,586.3698,11507.2437,-1926.9836,56.567379599999995,-6.2414,-4308.7057,-1870.4162204,-6185.3633204
88,512.1201,1407.435,-1089.9725,0.0,0.0,0.0,-1287.1728,-15841.4696,595.5043,11473.2199,-1996.972,55.952422559999995,0.1114,-4230.3356,-1941.01957744,-6171.2437774400005
89,469.4619,1390.6588,-1077.2186,0.0,0.0,0.0,-1296.2264,-15874.6191,602.1467,11524.0211,-1992.1673,53.690417999999994,11.2915,-4261.775600000001,-1938.4768820000002,-6188.9609820000005
90,491.7584,1430.1867,-1073.2589,0.0,0.0,0.0,-1251.85,-16028.8984,606.7168,11536.9676,-1892.3759,56.10655512,14.6216,-4288.3778,-1836.26934488,-6110.02554488
91,495.4287,1369.5843,-1116.5373,0.0,0.0,0.0,-1295.1189,-16062.5837,609.4664,11533.6455,-1839.972,54.77803632,6.2813,-4466.114999999998,-1785.19396368,-6245.027663679998
92,498.6406,1441.5094,-1101.9374,0.0,0.0,0.0,-1281.2407,-15912.0976,593.7335,11414.3205,-1880.6771,55.441110959999996,3.0644,-4347.071699999999,-1825.23598904,-6169.243289039999
93,518.7724,1449.0754,-1100.1162,0.0,0.0,0.0,-1299.0113,-15881.2979,607.8217,11483.6175,-1922.7843,56.18204784,-4.8623,-4221.138399999998,-1866.60225216,-6092.602952159998
94,489.5938,1426.6537,-1077.5487,0.0,0.0,0.0,-1241.2494,-15934.5171,593.3209,11540.4939,-1989.3449,57.08936664,-9.4122,-4203.2528999999995,-1932.25553336,-6144.92063336
95,516.1496,1437.0023,-1081.4118,0.0,0.0,0.0,-1285.9963,-16007.0094,611.1897,11480.46,-1873.6827,55.32616656,-9.1732,-4329.6159000000025,-1818.35653344,-6157.145633440003
96,477.9956,1409.8995,-1086.3549,0.0,0.0,0.0,-1307.4215,-15804.8196,603.9635,11500.1477,-2014.5937,56.25646415999999,-10.5891,-4206.5897,-1958.33723584,-6175.51603584
97,485.9359,1410.7666,-1111.8522,0.0,0.0,0.0,-1284.1264,-15861.6312,588.8232,11499.8137,-1943.727,55.82255544,-1.3331,-4272.270399999999,-1887.90444456,-6161.5079445599995
98,506.3104,1414.5388,-1092.9625,0.0,0.0,0.0,-1274.916,-16013.9389,600.6148,11523.5013,-1849.1244,55.247826239999995,-5.2272,-4336.8521,-1793.87657376,-6135.95587376
99,462.1385,1427.0933,-1100.768,0.0,0.0,0.0,-1289.8672,-15868.739,598.5061,11485.1812,-1950.8808,55.618093439999996,-12.5253,-4286.455099999997,-1895.26270656,-6194.243106559998
100,509.5283,1401.513,-1107.3351,0.0,0.0,0.0,-1290.0248,-15948.4486,614.7579,11578.3028,-1914.7628,56.92113576,-5.4284,-4241.706499999998,-1857.84166424,-6104.976564239999
101,504.9732,1454.2461,-1091.5164,0.0,0.0,0.0,-1276.6639,-15887.9031,600.0035,11492.5815,-1938.2312,57.1502304,-2.3572,-4204.279099999998,-1881.0809696,-6087.717269599999
102,510.3767,1380.2854,-1122.1193,0.0,0.0,0.0,-1276.5409,-15841.0935,611.2767,11481.3499,-1978.071,56.16946296,-0.2462,-4256.465000000002,-1921.90153704,-6178.612737040002
103,524.1792,1428.786,-1122.754,0.0,0.0,0.0,-1289.9918,-15798.7149,604.421,11515.1692,-2031.5874,56.638020239999996,26.5789,-4138.9053,-1974.9493797599998,-6087.275779760001
104,489.1925,1386.75,-1075.3861,0.0,0.0,0.0,-1275.7838,-15804.5784,589.8222,11528.0017,-2094.7503,56.71930824,-3.1775,-4161.981899999999,-2038.0309917600002,-6203.190391759998
105,504.5759,1447.5594,-1103.5329,0.0,0.0,0.0,-1268.4356,-15725.2944,591.8566,11475.3893,-2108.0767,56.360780639999994,7.632,-4077.8817,-2051.71591936,-6121.96561936
106,511.9572,1441.2828,-1108.8462,0.0,0.0,0.0,-1272.0089,-15941.9671,599.8482,11475.7668,-1903.8385,54.69364512,0.2436,-4293.967200000001,-1849.1448548800001,-6142.868454880001
107,543.9544,1403.6732,-1138.6604,0.0,0.0,0.0,-1281.9015,-15968.2166,608.1668,11518.5886,-1924.5065,54.89770464,6.4727,-4314.395500000002,-1869.60879536,-6177.531595360002
108,499.6474,1403.6826,-1098.4552,0.0,0.0,0.0,-1291.1885,-15901.2478,614.7078,11511.1916,-1957.802,56.4997176,-2.3095,-4261.6621,-1901.3022824,-6165.2738824
109,490.5305,1450.0828,-1099.9224,0.0,0.0,0.0,-1295.6608,-15972.6045,605.973,11553.6727,-1926.8258,56.08053504,-10.8816,-4267.928699999999,-1870.74526496,-6149.555564959999
110,503.1256,1399.4512,-1089.5514,0.0,0.0,0.0,-1317.3701,-15971.5747,606.1316,11553.2483,-1916.2674,54.37898208,-2.5423,-4316.539499999999,-1861.88841792,-6180.9702179199985
111,520.2931,1435.8591,-1114.9466,0.0,0.0,0.0,-1284.7204,-15873.766,596.0383,11523.9212,-2006.4645,54.93508272,-2.8004,-4197.3213,-1951.52941728,-6151.65111728
112,521.1741,1397.379,-1135.8053,0.0,0.0,0.0,-1270.0274,-15940.9629,602.3443,11548.051,-1953.2441,56.47296816,-0.0714,-4277.8472,-1896.77113184,-6174.68973184
113,530.367,1372.3326,-1073.1925,0.0,0.0,0.0,-1268.8314,-15939.1032,604.786,11551.8199,-1989.3868,56.099804400000004,4.6496,-4221.821599999999,-1933.2869956,-6150.4589956
114,480.4451,1448.6355,-1089.6531,0.0,0.0,0.0,-1308.4251,-15980.5651,596.859,11510.3076,-1891.9773,55.14723144,-2.4078,-4342.396099999998,-1836.83006856,-6181.633968559999
115,501.8247,1395.2761,-1119.3367,0.0,0.0,0.0,-1284.9436,-16004.5933,601.9337,11555.3948,-1890.3792,56.1138588,4.4522,-4354.444299999999,-1834.2653412,-6184.257441199999
116,501.3883,1433.5546,-1115.4069,0.0,0.0,0.0,-1286.0833,-15945.1774,626.9516,11511.4669,-1897.2533,56.061739440000004,-10.7902,-4273.306199999999,-1841.19156056,-6125.28796056
117,516.1142,1456.1711,-1102.0172,0.0,0.0,0.0,-1272.7092,-15960.4986,601.766,11513.3746,-1909.5474,57.050791919999995,7.0655,-4247.799100000002,-1852.49660808,-6093.230208080002
118,518.3269,1426.2488,-1083.3922,0.0,0.0,0.0,-1287.6159,-15913.3828,598.0768,11526.6839,-1956.9774,55.99739664,0.7519,-4215.054499999998,-1900.98000336,-6115.282603359998
119,536.5151,1397.3387,-1078.6632,0.0,0.0,0.0,-1269.1472,-15855.48,620.6058,11540.5006,-2041.3823,57.76630704,9.3273,-4108.3302,-1983.61599296,-6082.61889296
120,471.8128,1383.9785,-1070.9477,0.0,0.0,0.0,-1299.4789,-15935.7443,606.4408,11560.2177,-1921.9212,56.21477832,-14.2145,-4283.721100000001,-1865.70642168,-6163.642021680001
121,507.5301,1381.9533,-1098.4568,0.0,0.0,0.0,-1292.5924,-15867.4699,617.1269,11523.5362,-1967.579,56.493015119999995,-10.0188,-4228.372600000001,-1911.08598488,-6149.4773848800005
122,491.3248,1394.0179,-1084.4894,0.0,0.0,0.0,-1290.9136,-15897.6812,604.3238,11582.0363,-2040.5699,57.03986304,6.09,-4201.3814,-1983.53003696,-6178.821436960001
123,475.3051,1388.4188,-1091.4064,0.0,0.0,0.0,-1286.0719,-15839.6676,599.8189,11563.0693,-2066.6731,58.49558064,6.1107,-4190.533800000001,-2008.17751936,-6192.600619360001
124,515.4633,1395.5683,-1084.3873,0.0,0.0,0.0,-1282.5351,-15821.2413,602.7995,11527.9737,-2036.33,58.93010064,-3.782,-4146.358900000001,-1977.3998993599998,-6127.540799360001
125,510.6417,1409.1422,-1091.7104,0.0,0.0,0.0,-1291.5418,-15884.4155,621.8013,11553.588,-1973.7913,57.41351208,5.3378,-4172.494500000001,-1916.3777879200002,-6083.53448792
126,481.7487,1437.3732,-1098.1112,0.0,0.0,0.0,-1282.4148,-15981.7568,591.5399,11517.8564,-1906.4089,57.3135264,9.8906,-4333.764599999999,-1849.0953736,-6172.969373599999
127,507.159,1383.9588,-1127.0845,0.0,0.0,0.0,-1309.3013,-15874.8438,603.8537,11543.0203,-1958.9903,57.9034872,2.3558,-4273.237799999999,-1901.0868128,-6171.968812799998
128,505.1736,1418.7714,-1065.0886,0.0,0.0,0.0,-1275.3717,-15944.3451,600.2613,11507.1842,-1947.6404,56.5150644,6.3092,-4253.4149,-1891.1253356,-6138.231035600001
129,500.6306,1442.227,-1124.769,0.0,0.0,0.0,-1289.1429,-15883.2615,610.1655,11562.6181,-2030.9895,58.162747679999995,-4.0601,-4181.5322000000015,-1972.82675232,-6158.41905232
130,509.104,1378.1,-1110.5297,0.0,0.0,0.0,-1277.8031,-15960.1701,610.5889,11532.0474,-1934.5578,57.399156,5.8286,-4318.662599999998,-1877.158644,-6189.992643999998
131,488.2626,1405.1073,-1107.0603,0.0,0.0,0.0,-1307.5138,-15941.4579,599.9889,11547.3849,-1932.6636,56.34549,3.7501,-4315.288300000002,-1876.3181100000002,-6187.856310000002
132,498.0427,1392.1559,-1103.0316,0.0,0.0,0.0,-1290.4351,-15920.4253,597.6676,11519.1875,-1946.8941,56.96915256,-9.1303,-4306.838299999999,-1889.9249474399999,-6205.893547439999
133,523.7362,1430.3242,-1126.9112,0.0,0.0,0.0,-1252.2114,-15794.8819,613.7957,11520.7037,-2103.5661,58.48355304,8.0278,-4085.4447,-2045.08254696,-6122.499446960001
134,503.4593,1378.6679,-1100.5019,0.0,0.0,0.0,-1297.4657,-15763.2259,600.8205,11524.5229,-2110.636,57.06929664,-0.8037,-4153.722899999999,-2053.56670336,-6208.0933033599995
135,499.7187,1436.1709,-1073.3545,0.0,0.0,0.0,-1269.3718,-15938.2135,593.5092,11515.9627,-1959.356,57.62028312,-0.0921,-4235.578299999999,-1901.73571688,-6137.406116879999
