GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
10,463.944,1428.2182,-1106.5109,0.0,0.0,0.0,-1258.6205,-15656.8563,606.631,11508.6121,-2195.1425,60.253515359999994,-3.5685,-4014.5823999999993,-2134.8889846399998,-6153.039884639999
11,499.2076,1473.1959,-1096.5094,0.0,0.0,0.0,-1265.6081,-15812.1718,604.4209,11555.1891,-2085.0357,59.992859519999996,1.5251,-4042.2758000000013,-2025.04284048,-6065.793540480002
12,494.5238,1403.4003,-1107.869,0.0,0.0,0.0,-1280.0309,-15902.3622,606.815,11575.1122,-2005.8484,56.42999928,-0.97,-4210.4108,-1949.4184007200001,-6160.79920072
13,496.3921,1359.167,-1085.4696,0.0,0.0,0.0,-1255.3946,-15809.6949,624.619,11563.7313,-2097.3041,58.65887736,-1.4789,-4106.6497,-2038.64522264,-6146.77382264
14,490.1678,1457.5159,-1105.703,0.0,0.0,0.0,-1262.2198,-15864.0911,601.8732,11572.6847,-2082.1537,58.401604799999994,-1.8933,-4109.7723000000005,-2023.7520951999998,-6135.4176952
15,505.5869,1430.5935,-1111.4164,0.0,0.0,0.0,-1298.8694,-15796.145,605.6006,11592.8494,-2136.7229,59.3519004,-0.5408,-4071.800400000002,-2077.3709996000002,-6149.712199600002
16,518.2451,1440.9957,-1088.1299,0.0,0.0,0.0,-1297.109,-15798.2211,614.2687,11552.7701,-2087.3681,58.19960664,1.6715,-4057.1803999999993,-2029.1684933600002,-6084.677393359999
17,488.2952,1409.9524,-1099.9172,0.0,0.0,0.0,-1263.7376,-15963.568,609.6695,11551.3339,-1941.4635,56.98494792,6.2526,-4267.971800000001,-1884.47855208,-6146.197752080001
18,506.5925,1410.0016,-1094.1588,0.0,0.0,0.0,-1242.8045,-15983.5667,635.2123,11620.7554,-1982.843,57.68048592,2.6332,-4147.968200000001,-1925.1625140800002,-6070.497514080001
19,519.0964,1420.4888,-1070.5085,0.0,0.0,0.0,-1282.9911,-15833.5718,602.1212,11549.9484,-2036.7156,59.10829992,0.4114,-4095.4166000000005,-1977.60730008,-6072.61250008
20,507.8327,1416.5533,-1084.9985,0.0,0.0,0.0,-1262.6991,-15896.4229,603.5789,11559.0104,-2026.3168,59.536804319999995,7.6127,-4157.145199999999,-1966.77999568,-6116.31249568
21,480.4855,1407.7197,-1100.2529,0.0,0.0,0.0,-1257.5292,-15952.4427,615.4865,11560.9747,-1960.7124,58.62135888,-9.7033,-4245.5584,-1902.0910411199998,-6157.35274112
22,502.3894,1394.3235,-1109.1537,0.0,0.0,0.0,-1249.3176,-15803.556,605.3001,11578.5825,-2143.8889,59.6828772,-2.2041,-4081.4318000000003,-2084.2060228,-6167.8419228
23,511.5787,1421.5112,-1111.6099,0.0,0.0,0.0,-1292.4857,-15701.4197,624.6766,11551.6077,-2124.5504,58.8302316,-1.2303,-3996.141099999999,-2065.7201684,-6063.091568399999
24,501.9287,1364.5112,-1068.2727,0.0,0.0,0.0,-1245.6551,-15830.932,600.3466,11602.0811,-2134.861,60.08185872,-10.8173,-4075.9922000000006,-2074.7791412799997,-6161.58864128
25,486.2525,1403.2064,-1097.486,0.0,0.0,0.0,-1266.6935,-15809.3542,594.3488,11576.8394,-2100.4378,58.943271599999996,6.8926,-4112.8866,-2041.4945284000003,-6147.488528399999
26,497.5061,1407.4453,-1085.9618,0.0,0.0,0.0,-1271.2481,-15801.2222,626.4687,11583.4573,-2110.4762,58.76314704,-10.8995,-4043.5547000000006,-2051.71305296,-6106.167252960001
27,510.8765,1456.5512,-1099.8278,0.0,0.0,0.0,-1252.0597,-15738.9825,599.0955,11550.3148,-2158.3547,58.765505759999996,6.8115,-3974.032000000001,-2099.58919424,-6066.809694240001
28,490.6234,1388.705,-1082.3881,0.0,0.0,0.0,-1258.7708,-15871.623,604.4185,11481.2973,-2013.9045,58.9970736,-5.4131,-4247.7377,-1954.9074264,-6208.0582264
29,512.4442,1401.627,-1102.633,0.0,0.0,0.0,-1255.242,-15846.5553,600.0574,11485.4794,-1979.6571,60.508399680000004,-3.147,-4204.8223,-1919.14870032,-6127.11800032
30,502.871,1391.1273,-1104.4557,0.0,0.0,0.0,-1242.9118,-15777.9408,610.794,11531.3496,-2090.7531,61.44012863999999,-10.5304,-4089.1664,-2029.31297136,-6129.00977136
31,508.6977,1390.5053,-1081.1057,0.0,0.0,0.0,-1267.362,-15829.1342,591.8762,11495.3857,-2028.9441,60.1605072,-7.7058,-4191.136999999999,-1968.7835928,-6167.626392799998
32,491.8949,1368.7292,-1081.516,0.0,0.0,0.0,-1258.8263,-15745.8387,607.8341,11484.5975,-2082.6416,59.53646375999999,-1.3621,-4133.1253,-2023.1051362399999,-6157.59253624
33,518.1237,1389.7852,-1078.9953,0.0,0.0,0.0,-1260.2379,-15919.5948,607.6639,11577.4543,-2002.5247,59.79703104,-3.1521,-4165.800900000002,-1942.7276689599998,-6111.680668960003
34,480.6675,1459.1022,-1086.9252,0.0,0.0,0.0,-1268.7595,-15819.5029,615.4303,11499.5484,-2015.9604,58.69340352,-1.599,-4120.439199999999,-1957.26699648,-6079.305196479999
35,506.5113,1427.1576,-1100.9897,0.0,0.0,0.0,-1252.2629,-15844.0512,594.1459,11501.7431,-2008.7492,58.34018088,-15.9404,-4167.7459,-1950.40901912,-6134.095319120001
36,521.2339,1421.4005,-1097.643,0.0,0.0,0.0,-1242.1658,-15960.996,609.1411,11592.8028,-1991.2442,58.55047848,8.309,-4156.226499999999,-1932.69372152,-6080.611221519999
37,471.0105,1429.2552,-1098.093,0.0,0.0,0.0,-1277.1762,-16062.324,614.7666,11503.995,-1772.7041,55.940172479999994,-6.2299,-4418.565899999998,-1716.76392752,-6141.559727519998
38,493.9089,1440.7786,-1102.9358,0.0,0.0,0.0,-1258.5675,-15959.4186,624.1553,11548.6015,-1883.7144,58.011610319999996,8.5835,-4213.4776,-1825.70278968,-6030.5968896800005
39,522.0084,1453.7072,-1094.5449,0.0,0.0,0.0,-1268.5493,-15999.4414,597.9056,11500.771,-1838.0884,57.91554144,-2.1206,-4288.143399999999,-1780.1728585600001,-6070.43685856
40,503.2714,1502.6114,-1094.8255,0.0,0.0,0.0,-1251.5412,-16060.1673,594.3887,11518.6571,-1845.2702,55.38614904,-6.2667,-4287.6054,-1789.88405096,-6083.75615096
41,481.9776,1426.0713,-1098.7981,0.0,0.0,0.0,-1252.7782,-16036.9092,623.8999,11546.2326,-1874.661,57.77276112,-9.071,-4310.304100000001,-1816.88823888,-6136.263338880001
42,516.7055,1411.9426,-1074.2707,0.0,0.0,0.0,-1251.7687,-15949.1965,589.3701,11514.2988,-1921.3878,58.43284344,6.4811,-4242.918899999999,-1862.95495656,-6099.392756559999
43,507.7199,1420.2918,-1066.0408,0.0,0.0,0.0,-1240.009,-16025.953,603.0512,11535.343,-1859.3451,57.7723932,-6.0796,-4265.596899999999,-1801.5727068,-6073.249206799999
44,479.3753,1411.6065,-1119.7705,0.0,0.0,0.0,-1258.6595,-16009.6357,611.4089,11588.0406,-1943.8784,58.75721568,-12.9347,-4297.634400000001,-1885.12118432,-6195.6902843200005
45,502.9005,1420.1335,-1085.4368,0.0,0.0,0.0,-1276.7497,-15999.4156,617.5657,11548.2921,-1899.8527,57.61316376,1.0446,-4272.710300000001,-1842.23953624,-6113.90523624
46,478.0932,1421.3916,-1123.2838,0.0,0.0,0.0,-1250.1814,-15895.7662,598.2361,11486.9632,-1930.3693,58.560140159999996,0.7264,-4284.5473,-1871.8091598400001,-6155.630059840001
47,499.2676,1409.1463,-1116.761,0.0,0.0,0.0,-1244.6285,-15868.1796,594.8252,11523.9736,-1999.5296,59.25591072,6.0873,-4202.356400000001,-1940.27368928,-6136.54278928
48,508.7037,1435.4409,-1081.1974,0.0,0.0,0.0,-1290.8446,-15893.0291,604.5375,11539.9658,-2002.6716,59.69200392,0.9987,-4176.423199999999,-1942.97959608,-6118.404096079998
49,511.617,1445.1888,-1102.0566,0.0,0.0,0.0,-1239.6885,-15973.1138,595.8115,11558.1361,-1975.1031,60.068689920000004,-9.441,-4204.1055,-1915.03441008,-6128.58091008
50,510.5159,1399.9119,-1073.8249,0.0,0.0,0.0,-1258.5173,-15885.3672,604.8035,11509.7118,-1990.1734,58.73018328,5.6445,-4192.766300000001,-1931.44321672,-6118.56501672
51,500.1845,1433.2883,-1058.9632,0.0,0.0,0.0,-1260.7554,-15899.0454,607.6667,11562.2055,-2029.7984,58.9761648,8.984,-4115.419000000002,-1970.8222351999998,-6077.257235200001
52,486.1959,1431.7828,-1083.4897,0.0,0.0,0.0,-1266.1505,-16088.8509,621.8434,11584.4138,-1871.3034,57.30325056,-5.4752,-4314.2552,-1814.00014944,-6133.730549439999
53,462.9846,1391.6558,-1065.6978,0.0,0.0,0.0,-1241.1948,-16020.9324,627.0366,11599.8863,-1950.8349,57.58897968,2.5731,-4246.261700000001,-1893.24592032,-6136.934520320001
54,521.3433,1427.7639,-1061.0827,0.0,0.0,0.0,-1263.6906,-15949.6992,602.3278,11507.2664,-1938.0093,59.06562192,-2.1713,-4215.771099999998,-1878.94367808,-6096.886078079998
55,544.8196,1396.214,-1128.5306,0.0,0.0,0.0,-1225.6258,-15986.8775,613.8927,11503.1143,-1890.221,59.24688624,6.3472,-4282.9933,-1830.97411376,-6107.620213759999
56,509.944,1391.0409,-1106.6823,0.0,0.0,0.0,-1235.0933,-15854.1933,601.8659,11512.4849,-2030.975,59.921324639999995,-15.3684,-4180.6332,-1971.05367536,-6167.05527536
57,512.781,1385.7553,-1093.8718,0.0,0.0,0.0,-1248.136,-15931.041,607.3783,11562.5679,-2025.234,60.35914728,-6.0357,-4204.566299999999,-1964.87485272,-6175.476852719999
58,521.8466,1461.6855,-1089.4535,0.0,0.0,0.0,-1280.0529,-15792.2764,599.3547,11478.8319,-2027.4201,58.914588959999996,0.6262,-4100.064100000001,-1968.50551104,-6067.943411040002
59,496.6533,1426.6955,-1107.9591,0.0,0.0,0.0,-1239.3461,-15977.9324,611.1361,11578.7872,-1967.213,59.76415728,-3.295,-4211.9655,-1907.44884272,-6122.70934272
60,493.2644,1376.092,-1098.6518,0.0,0.0,0.0,-1285.8971,-15970.252,607.3455,11539.8464,-1940.5832,57.4197804,-2.5426,-4338.252600000002,-1883.1634196,-6223.958619600002
61,517.6232,1380.9499,-1106.254,0.0,0.0,0.0,-1285.8402,-15891.4292,611.4241,11494.1439,-1975.341,57.3722892,6.8853,-4279.382300000001,-1917.9687107999998,-6190.465710800002
62,478.0257,1453.1023,-1117.2893,0.0,0.0,0.0,-1264.6717,-15969.1731,610.4909,11583.6852,-1962.4978,58.7455704,-10.5994,-4225.829999999998,-1903.7522296000002,-6140.181629599998
63,516.5433,1414.0523,-1072.0051,0.0,0.0,0.0,-1264.7974,-15946.0662,613.5014,11593.8436,-2015.0654,58.00113072,-3.1893,-4144.928099999999,-1957.06426928,-6105.1816692799985
64,532.4513,1360.0464,-1109.9052,0.0,0.0,0.0,-1284.9597,-15781.9775,597.2389,11543.0809,-2075.0635,56.065075199999995,-1.6774,-4144.0249,-2018.9984248000003,-6164.7007248
65,495.3194,1397.4773,-1109.3969,0.0,0.0,0.0,-1275.2467,-16022.5366,599.2678,11482.965,-1866.307,56.13154632,20.7135,-4432.1507,-1810.17545368,-6221.61265368
66,507.6153,1370.578,-1057.2731,0.0,0.0,0.0,-1305.2189,-15899.3487,618.3132,11569.3676,-2012.859,57.738751199999996,4.8233,-4195.966600000002,-1955.1202488,-6146.263548800002
67,493.1857,1381.0791,-1093.4194,0.0,0.0,0.0,-1262.0265,-15870.464,630.6272,11579.7682,-2053.6995,57.87527688,-6.1534,-4141.2496999999985,-1995.8242231200002,-6143.227323119999
68,507.6034,1395.3722,-1094.0499,0.0,0.0,0.0,-1298.5896,-15914.0977,608.3222,11576.5114,-1980.4924,58.42544616,-1.5655,-4218.928000000002,-1922.06695384,-6142.560453840001
69,477.9264,1392.8186,-1108.0506,0.0,0.0,0.0,-1252.6306,-16000.1563,612.5781,11593.1457,-1917.3695,57.30234479999999,2.7303,-4284.368699999999,-1860.0671552000001,-6141.705555199998
70,506.3296,1414.8046,-1113.1626,0.0,0.0,0.0,-1269.0946,-16003.9547,612.9897,11534.6849,-1876.0897,55.975327199999995,-0.1028,-4317.403100000001,-1820.1143728,-6137.620272800002
71,498.6378,1392.9165,-1076.1964,0.0,0.0,0.0,-1260.7769,-15980.772,603.7658,11535.2257,-1946.0597,57.16271304,-2.1463,-4287.199500000002,-1888.89698696,-6178.242786960002
72,487.0451,1408.577,-1077.5018,0.0,0.0,0.0,-1265.7168,-15892.639,618.5295,11548.2296,-2010.6074,58.692625199999995,-2.5203,-4173.476399999998,-1951.9147748,-6127.911474799997
73,524.6977,1353.021,-1097.6152,0.0,0.0,0.0,-1300.2439,-15927.6632,610.872,11633.247,-2001.3526,58.09962456,-6.0104,-4203.6846000000005,-1943.25297544,-6152.947975440001
74,512.6659,1427.4873,-1106.6662,0.0,0.0,0.0,-1283.3559,-16031.3161,599.3228,11589.0989,-1908.4067,58.69512792,-1.9842,-4292.7633000000005,-1849.71157208,-6144.45907208
75,491.9627,1424.6474,-1095.6071,0.0,0.0,0.0,-1271.6604,-15792.8064,578.6655,11479.3474,-2034.4694,58.80923927999999,-8.4689,-4185.4509,-1975.66016072,-6169.57996072
76,495.7009,1364.933,-1105.3308,0.0,0.0,0.0,-1268.6575,-15827.7134,589.3254,11501.8527,-2041.0724,59.24414736000001,0.3122,-4249.8897000000015,-1981.82825264,-6231.405752640001
77,499.5847,1419.0094,-1086.8671,0.0,0.0,0.0,-1260.0994,-15843.3463,614.9048,11574.6377,-2073.6718,58.84254575999999,-4.045,-4082.1762,-2014.8292542400002,-6101.05045424
78,504.4392,1415.6531,-1079.6046,0.0,0.0,0.0,-1281.1853,-15835.3671,597.5883,11539.2667,-2058.8517,58.48891776,14.4587,-4139.209699999999,-2000.3627822400001,-6125.11378224
79,549.1286,1398.6332,-1078.8775,0.0,0.0,0.0,-1251.3909,-15897.7601,603.746,11503.4567,-2003.2361,60.896747520000005,6.6863,-4173.064,-1942.3393524800001,-6108.71705248
80,529.8967,1416.1055,-1062.4296,0.0,0.0,0.0,-1295.7022,-15739.4569,609.6672,11547.3669,-2159.5865,57.233003759999995,-10.4088,-3994.5523999999987,-2102.35349624,-6107.314696239998
81,489.9073,1379.5587,-1080.5084,0.0,0.0,0.0,-1255.9109,-16030.8719,615.0409,11613.9975,-1946.5879,57.28164912,5.9507,-4268.7868,-1889.3062508799999,-6152.14235088
82,542.6992,1428.0125,-1088.1607,0.0,0.0,0.0,-1278.6785,-15886.3757,607.2119,11497.6783,-1970.5842,56.98923336,-6.7736,-4177.613000000001,-1913.59496664,-6097.981566640002
83,477.2454,1394.5207,-1106.6091,0.0,0.0,0.0,-1270.9891,-15920.8784,611.2855,11573.9515,-1940.1429,59.75529768,0.6167,-4241.473500000002,-1880.38760232,-6121.244402320002
84,504.8243,1427.4324,-1108.2217,0.0,0.0,0.0,-1245.5918,-15892.4587,593.6712,11553.552,-2027.4492,58.45540104,-0.6898,-4166.792299999999,-1968.99379896,-6136.4758989599995
85,502.9402,1400.8061,-1089.1767,0.0,0.0,0.0,-1278.9125,-15982.043,609.4312,11559.5121,-1914.9067,56.351959199999996,4.4871,-4277.442600000002,-1858.5547408,-6131.510240800001
86,479.3535,1399.772,-1105.2157,0.0,0.0,0.0,-1271.7939,-15842.9478,601.9409,11496.6853,-2000.4338,59.7030516,-3.9941,-4242.2057,-1940.7307484,-6186.9305484
87,502.9458,1399.1122,-1035.0904,0.0,0.0,0.0,-1280.2534,-15897.5704,607.3777,11515.1854,-2009.6156,57.80945808,-5.5318,-4188.293100000001,-1951.80614192,-6145.631041920001
88,512.4489,1422.296,-1092.3529,0.0,0.0,0.0,-1257.0244,-16004.3123,602.7868,11507.6957,-1877.86,58.361922,-10.2169,-4308.4622,-1819.4980779999999,-6138.177178
89,510.3584,1432.0685,-1075.2139,0.0,0.0,0.0,-1281.7072,-16047.6702,606.7951,11575.9029,-1872.4134,56.74262615999999,2.963,-4279.466400000003,-1815.6707738399998,-6092.174173840002
90,472.0954,1449.5193,-1092.8495,0.0,0.0,0.0,-1290.9374,-16005.716,593.1257,11530.211,-1884.2879,58.57432992,5.0781,-4344.551500000001,-1825.71357008,-6165.186970080002
91,519.4694,1441.9901,-1081.6537,0.0,0.0,0.0,-1257.1964,-15909.9336,606.8841,11516.9074,-1962.2544,58.2219288,-2.942,-4163.532700000002,-1904.0324712000001,-6070.507171200002
92,499.6177,1412.1648,-1112.5105,0.0,0.0,0.0,-1266.0808,-15840.4779,588.9977,11475.0848,-1987.1036,59.20136496,-7.6896,-4243.2042,-1927.9022350399998,-6178.79603504
93,495.3009,1368.337,-1102.8654,0.0,0.0,0.0,-1280.5571,-16086.0822,616.4228,11548.3208,-1840.3593,57.00280896,-0.2972,-4441.1232,-1783.35649104,-6224.77689104
94,482.9828,1373.4699,-1120.3957,0.0,0.0,0.0,-1288.6027,-15981.0095,604.4498,11602.0312,-1958.5634,57.814315199999996,15.0132,-4327.074199999999,-1900.7490848,-6212.810084799999
95,500.5921,1475.6981,-1083.2818,0.0,0.0,0.0,-1275.5669,-15742.9247,601.5902,11512.1987,-2123.1697,58.594361039999995,-0.2938,-4011.6942999999974,-2064.57533896,-6076.563438959998
96,515.2355,1453.4242,-1082.8858,0.0,0.0,0.0,-1256.8252,-15849.0126,601.5119,11522.2021,-2040.5734,57.67825536,-10.3547,-4096.349900000001,-1982.89514464,-6089.5997446400015
97,502.3401,1404.1346,-1083.1207,0.0,0.0,0.0,-1295.3147,-15861.0754,601.2806,11526.543,-1992.3441,58.0164588,0.3907,-4205.2125,-1934.3276412,-6139.1494412
98,516.1505,1357.5176,-1109.7596,0.0,0.0,0.0,-1259.3973,-15984.7243,613.1819,11508.2838,-1908.3158,58.92185952,5.1094,-4358.747400000002,-1849.39394048,-6203.031940480002
99,520.4464,1444.1932,-1122.3688,0.0,0.0,0.0,-1264.2575,-15930.4509,612.8571,11562.2327,-1991.3356,59.96955815999999,-4.9458,-4177.3478,-1931.3660418400002,-6113.65964184
100,504.9964,1410.3312,-1085.1308,0.0,0.0,0.0,-1290.3784,-15885.2243,603.4434,11550.3964,-2018.8974,58.99127688000001,-1.0492,-4191.5661,-1959.90612312,-6152.52142312
101,474.6594,1398.9539,-1089.3562,0.0,0.0,0.0,-1269.6194,-15848.3618,610.3608,11590.5182,-2083.7968,60.35714784,1.9496,-4132.8451000000005,-2023.4396521600002,-6154.335152160001
102,486.4538,1390.3948,-1085.3593,0.0,0.0,0.0,-1255.4387,-15978.8809,607.1265,11540.1495,-1976.9533,57.74532552,5.409,-4295.554300000002,-1919.2079744799998,-6209.353274480002
103,515.0595,1445.3202,-1091.8055,0.0,0.0,0.0,-1293.0906,-15773.8318,593.8148,11515.4961,-2079.9019,57.0062952,-1.6306,-4089.0373,-2022.8956047999998,-6113.5635048
104,491.6112,1464.7657,-1107.2803,0.0,0.0,0.0,-1293.4875,-15956.1571,610.4367,11547.1115,-1942.0828,57.55817376,3.9894,-4242.999799999998,-1884.5246262399999,-6123.535026239998
105,503.9775,1450.2529,-1096.5796,0.0,0.0,0.0,-1257.301,-15820.6689,595.554,11540.2964,-2065.7095,58.7011536,-1.7245,-4084.4687000000013,-2007.0083464,-6093.2015464000015
106,511.8687,1445.0091,-1109.9752,0.0,0.0,0.0,-1256.8294,-15921.2228,598.6711,11536.9876,-1974.7769,58.7128788,-5.6206,-4195.490900000001,-1916.0640212,-6117.175521200001
107,492.7514,1434.1344,-1072.2261,0.0,0.0,0.0,-1288.2492,-15991.7392,623.3065,11576.5266,-1959.8469,56.3062536,2.1729,-4225.495599999998,-1903.5406464,-6126.8633463999995
108,515.3205,1415.2787,-1100.8291,0.0,0.0,0.0,-1258.1717,-15866.9207,616.1944,11529.8866,-2007.6167,56.8853712,3.2988,-4149.2413,-1950.7313288,-6096.673828800001
109,510.0225,1409.0375,-1091.1233,0.0,0.0,0.0,-1271.832,-15935.3055,617.8808,11513.8547,-1925.9522,56.88504144,7.5726,-4247.4653,-1869.06715856,-6108.959858559999
110,478.9556,1405.597,-1075.4897,0.0,0.0,0.0,-1303.502,-16045.1711,626.8912,11611.2826,-1898.0618,56.53031112,3.0618,-4301.436399999999,-1841.5314888799999,-6139.906088879998
111,515.4927,1406.774,-1119.3249,0.0,0.0,0.0,-1298.2217,-15767.1117,595.1492,11533.4604,-2105.3101,56.9036664,-8.9476,-4133.781999999999,-2048.4064336,-6191.136033600001
112,540.3654,1408.5027,-1099.5033,0.0,0.0,0.0,-1281.0215,-15918.8914,588.4726,11447.0252,-1880.4932,57.6357264,2.0925,-4315.050299999999,-1822.8574735999998,-6135.815273599999
113,523.8624,1476.2534,-1095.8824,0.0,0.0,0.0,-1295.4044,-15852.3683,605.4097,11527.2409,-2020.3923,57.37839408,0.633,-4110.8886999999995,-1963.01390592,-6073.269605919999
114,507.1619,1415.2425,-1085.0185,0.0,0.0,0.0,-1280.8612,-15865.0354,607.0045,11591.6617,-2040.0426,58.88020392,-1.6897,-4109.844499999999,-1981.16239608,-6092.696596079999
115,470.53,1430.5768,-1108.4678,0.0,0.0,0.0,-1255.811,-15897.0158,615.7067,11579.6555,-2065.6449,59.274052559999994,5.6932,-4164.825599999998,-2006.3708474399998,-6165.503247439998
116,503.1157,1425.6092,-1096.7319,0.0,0.0,0.0,-1251.0378,-15916.5988,601.2691,11533.6893,-1985.2446,59.15774376,-5.2701,-4200.6852,-1926.08685624,-6132.04215624
117,489.5368,1376.5383,-1064.229,0.0,0.0,0.0,-1261.1839,-15826.5802,617.4356,11526.0919,-2050.0759,59.60569248,-1.5329,-4142.3904999999995,-1990.4702075199998,-6134.39360752
118,519.4824,1435.4846,-1096.6965,0.0,0.0,0.0,-1285.2431,-15797.2915,599.2683,11570.7795,-2070.2084,58.24867896,11.8195,-4054.2162999999982,-2011.95972104,-6054.356521039998
119,498.2316,1417.5074,-1093.0622,0.0,0.0,0.0,-1266.6396,-15951.2733,611.2488,11544.6577,-1954.607,57.84384888,-0.9878,-4239.329600000003,-1896.76315112,-6137.080551120002
120,479.6196,1400.7956,-1092.2976,0.0,0.0,0.0,-1292.7317,-15899.4646,597.3281,11546.1945,-1982.5882,58.33168128,4.0573,-4260.556099999998,-1924.2565187199998,-6180.755318719997
121,529.2364,1367.2271,-1117.1171,0.0,0.0,0.0,-1282.7544,-15798.895,593.6846,11518.3361,-2054.5966,56.74720968,4.248,-4190.282299999999,-1997.8493903199999,-6183.883690319999
122,485.3905,1429.6914,-1098.5712,0.0,0.0,0.0,-1269.3102,-15791.1452,592.313,11475.0908,-2025.7375,59.65240464000001,-1.6852,-4176.5409,-1966.08509536,-6144.31119536
123,503.21,1408.3192,-1100.0263,0.0,0.0,0.0,-1242.8557,-15903.3289,611.739,11570.3974,-1983.8036,61.19247744,12.9835,-4152.545300000002,-1922.61112256,-6062.172922560001
124,510.1099,1399.3779,-1087.4897,0.0,0.0,0.0,-1269.7493,-15976.2768,609.0839,11626.6811,-1994.357,60.256347119999994,-2.7451,-4188.262999999999,-1934.1006528799999,-6125.108752879999
125,544.3308,1421.0195,-1073.2024,0.0,0.0,0.0,-1251.5191,-15784.2222,602.2981,11551.5513,-2074.5136,61.013988000000005,15.6179,-3989.7440000000006,-2013.4996120000003,-5987.625712000001
126,550.6527,1395.926,-1095.3108,0.0,0.0,0.0,-1246.697,-15833.7142,598.3262,11463.7255,-2004.2604,60.56291808,5.0285,-4167.0916,-1943.69748192,-6105.76058192
127,498.1717,1380.7333,-1084.4313,0.0,0.0,0.0,-1258.0537,-15756.065,608.1404,11577.0631,-2164.054,60.26720615999999,4.1082,-4034.441500000001,-2103.78679384,-6134.120093840002
128,526.3251,1493.2621,-1099.4625,0.0,0.0,0.0,-1311.2871,-15822.4151,591.3642,11501.214,-2031.2596,59.980345199999995,-3.4823,-4120.9992999999995,-1971.2792548,-6095.7608548
129,467.6902,1443.2899,-1088.9894,0.0,0.0,0.0,-1243.5515,-15854.978,605.3193,11568.3473,-2080.7408,59.92652808,-5.0769,-4102.8722,-2020.81427192,-6128.763371919999
130,504.3817,1367.7239,-1091.5939,0.0,0.0,0.0,-1247.762,-15952.9171,595.8475,11529.5526,-1952.7234,60.13470455999999,-0.8521,-4294.767300000001,-1892.58869544,-6188.208095440002
131,505.7851,1370.9538,-1099.7004,0.0,0.0,0.0,-1238.5224,-15948.7355,606.69,11562.532,-1980.516,58.6189332,6.5871,-4240.997400000002,-1921.8970668000002,-6156.307366800002
132,511.3889,1374.2065,-1104.1655,0.0,0.0,0.0,-1251.3836,-15964.7042,605.6213,11511.84,-1929.7536,59.26507632,3.6131,-4317.1965999999975,-1870.48852368,-6184.072023679998
133,450.5997,1400.6378,-1064.0016,0.0,0.0,0.0,-1230.9352,-15972.9659,621.8833,11581.0119,-1991.4269,59.19928415999999,-4.272,-4213.77,-1932.22761584,-6150.26961584
134,538.8804,1410.4545,-1102.6138,0.0,0.0,0.0,-1256.0684,-15834.9732,600.5141,11506.9319,-2017.4719,59.45748912,-4.7261,-4136.8745,-1958.01441088,-6099.61501088
135,502.1897,1419.2468,-1095.2245,0.0,0.0,0.0,-1223.4765,-16092.9561,621.2517,11598.7145,-1874.1581,58.028699519999996,-7.4664,-4270.2544,-1816.1294004800002,-6093.85020048
