GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
25,529.5772,1458.7053,-1082.8658,0.0,0.0,0.0,-1275.0701,-16157.6386,621.1727,11549.0737,-1784.7873,54.30360096,1.5858,-4357.045600000001,-1730.48369904,-6085.943499040001
26,523.7035,1413.4243,-1064.2316,0.0,0.0,0.0,-1288.4061,-15949.2687,597.457,11505.8437,-1917.1957,56.2680756,-5.4219,-4261.477900000002,-1860.9276244,-6127.827424400002
27,504.0313,1431.9192,-1071.9893,0.0,0.0,0.0,-1252.6334,-16094.8659,604.3703,11543.3798,-1828.4965,56.454994799999994,-0.1085,-4335.7880000000005,-1772.0415052,-6107.938005200001
28,538.9042,1372.812,-1120.6419,0.0,0.0,0.0,-1283.4126,-16069.9344,603.4341,11554.8302,-1829.0948,56.06396424,9.4741,-4404.008400000001,-1773.0308357600002,-6167.56513576
29,472.5391,1387.5124,-1071.4249,0.0,0.0,0.0,-1266.2475,-16007.444,625.5301,11581.1424,-1914.705,56.039197679999994,4.0735,-4278.392399999997,-1858.66580232,-6132.984702319996
30,515.7326,1452.7507,-1102.4658,0.0,0.0,0.0,-1297.3268,-15937.1274,600.9552,11477.7244,-1903.9837,55.23636096,2.9137,-4289.757099999999,-1848.74733904,-6135.590739039999
31,506.358,1398.2694,-1096.3565,0.0,0.0,0.0,-1264.4744,-15944.7891,603.8995,11495.3881,-1913.0384,57.75463224,-5.0181,-4301.705000000002,-1855.2837677599998,-6162.006867760001
32,459.6361,1403.2428,-1088.8665,0.0,0.0,0.0,-1253.3261,-16069.577,588.3756,11545.71,-1849.6915,56.1298932,3.9291,-4414.805100000001,-1793.5616068,-6204.437606800001
33,496.4085,1463.4876,-1103.2021,0.0,0.0,0.0,-1277.8758,-15983.4778,600.5574,11512.7827,-1917.1875,55.999592639999996,-0.1014,-4291.3195,-1861.18790736,-6152.608807359999
34,475.7016,1438.1373,-1067.8849,0.0,0.0,0.0,-1276.2606,-16140.0891,617.4726,11615.2176,-1853.3205,55.96074864,7.3006,-4337.7055,-1797.35975136,-6127.76465136
35,513.0363,1402.9249,-1080.8628,0.0,0.0,0.0,-1289.4336,-15968.9066,623.5897,11534.0486,-1894.4088,56.29907592,-0.3954,-4265.603499999999,-1838.10972408,-6104.10862408
36,507.4791,1418.0881,-1062.3775,0.0,0.0,0.0,-1263.3458,-16046.4342,611.2601,11471.8038,-1839.8119,56.827919519999995,-1.8162,-4363.526400000001,-1782.98398048,-6148.32658048
37,467.3431,1403.3906,-1112.8064,0.0,0.0,0.0,-1262.4864,-15963.9966,582.2569,11497.1058,-1910.338,57.5490024,7.2447,-4389.193000000001,-1852.7889976,-6234.737297600001
38,530.0102,1386.1106,-1079.9646,0.0,0.0,0.0,-1272.6054,-16038.3956,599.8515,11513.9745,-1868.3445,54.7326144,2.7957,-4361.018799999998,-1813.6118855999998,-6171.834985599999
39,523.2819,1427.6982,-1127.8883,0.0,0.0,0.0,-1276.3164,-15980.9661,618.1013,11488.6636,-1832.8325,56.16889416,1.9977,-4327.425799999999,-1776.66360584,-6102.09170584
40,490.0474,1375.5723,-1095.4955,0.0,0.0,0.0,-1270.8737,-16079.1488,618.8797,11519.2828,-1794.134,56.55928752,7.7065,-4441.7358,-1737.57471248,-6171.60401248
41,479.3082,1476.8926,-1086.6715,0.0,0.0,0.0,-1293.4574,-15961.0795,600.8136,11478.9563,-1871.7072,55.10520576,5.3624,-4305.2377000000015,-1816.60199424,-6116.477294240001
42,499.7227,1407.6767,-1076.8558,0.0,0.0,0.0,-1266.1259,-15958.0898,616.2503,11494.2942,-1908.7973,58.18815864,0.508,-4283.1276,-1850.60914136,-6133.22874136
43,489.2278,1385.4935,-1092.398,0.0,0.0,0.0,-1288.6899,-15806.9318,596.8781,11521.3555,-2040.5981,57.82980888,2.4232,-4195.0648,-1982.76829112,-6175.40989112
44,493.5111,1411.4803,-1089.0824,0.0,0.0,0.0,-1299.2632,-16019.3662,583.2678,11506.2905,-1863.0114,55.51670591999999,-1.118,-4413.162100000003,-1807.49469408,-6221.774794080004
45,490.0947,1370.3799,-1077.621,0.0,0.0,0.0,-1298.2606,-15721.8111,600.6495,11490.3034,-2063.3817,56.52387648,3.1575,-4146.265200000002,-2006.85782352,-6149.965523520002
46,512.7311,1431.0071,-1099.6029,0.0,0.0,0.0,-1275.0671,-16134.4605,616.3268,11533.6891,-1767.661,54.68819544,0.8797,-4415.376399999999,-1712.97280456,-6127.469504559999
47,496.5489,1419.7724,-1102.5127,0.0,0.0,0.0,-1284.9561,-16009.9697,610.4865,11526.5688,-1866.3266,56.12436216,3.9554,-4344.061900000002,-1810.2022378400002,-6150.308737840003
48,492.5122,1430.1604,-1115.8362,0.0,0.0,0.0,-1271.0696,-16042.6944,599.5183,11562.2872,-1850.5528,54.003379679999995,1.4805,-4345.122099999999,-1796.5494203199999,-6140.191020319999
49,523.4512,1340.5406,-1105.1489,0.0,0.0,0.0,-1253.408,-16043.3066,599.6213,11516.8509,-1859.5377,56.41966368,4.723,-4421.3994999999995,-1803.11803632,-6219.79453632
50,492.1169,1406.4918,-1097.0104,0.0,0.0,0.0,-1298.0516,-15865.508,601.3555,11468.2208,-1956.5921,56.23810992,-2.7965,-4292.385,-1900.3539900800001,-6195.53549008
51,504.3431,1409.5279,-1074.1959,0.0,0.0,0.0,-1285.3914,-16051.1701,594.923,11498.2884,-1841.57,54.718853759999995,0.8513,-4403.674999999999,-1786.85114624,-6189.674846239999
52,514.2559,1371.3571,-1102.1527,0.0,0.0,0.0,-1260.4962,-15988.0631,606.849,11494.0632,-1896.7727,56.1026088,-7.37,-4364.186799999998,-1840.6700912,-6212.226891199997
53,521.3213,1406.3557,-1099.0073,0.0,0.0,0.0,-1289.6719,-15962.3302,616.9214,11554.8675,-1939.3378,55.4856588,-1.3522,-4251.5435,-1883.8521412,-6136.7478412
54,517.9228,1436.7143,-1082.1638,0.0,0.0,0.0,-1258.5833,-15949.379,599.6897,11526.6884,-1952.6195,56.87360712,-1.3354,-4209.1109000000015,-1895.74589288,-6106.192192880001
55,477.9619,1403.8729,-1106.8499,0.0,0.0,0.0,-1275.0561,-15888.6032,595.9373,11518.0531,-1972.9475,56.4159096,-4.8942,-4274.684000000001,-1916.5315904,-6196.109790400001
56,495.3096,1383.5712,-1062.9103,0.0,0.0,0.0,-1273.2143,-15975.5644,589.9017,11523.8481,-1895.302,53.39768256,0.8961,-4319.0584,-1841.9043174399999,-6160.066617439999
57,496.1861,1368.82,-1066.6021,0.0,0.0,0.0,-1298.4481,-15985.505,603.9156,11558.9224,-1926.1812,56.62182384,-4.9331,-4322.7111,-1869.55937616,-6197.203576160001
58,499.9478,1389.1987,-1092.5475,0.0,0.0,0.0,-1272.1249,-15850.5434,591.9203,11488.8934,-1985.4291,57.38763672,0.268,-4245.2556,-1928.04146328,-6173.029063280001
59,529.8847,1403.9694,-1117.4159,0.0,0.0,0.0,-1286.62,-15989.1527,602.4019,11550.0788,-1879.3507,55.697004719999995,-7.4937,-4306.853800000001,-1823.65369528,-6138.0011952800005
60,472.5308,1352.2998,-1067.5887,0.0,0.0,0.0,-1287.7397,-16117.1203,599.5412,11557.406,-1801.9743,54.796625999999996,-5.7351,-4490.670899999999,-1747.177674,-6243.583673999999
61,493.1295,1398.8292,-1074.9236,0.0,0.0,0.0,-1278.1301,-16105.4984,601.907,11529.7706,-1771.24,55.15917912,3.2144,-4434.9158000000025,-1716.08082088,-6147.782220880003
62,516.8592,1460.5183,-1110.0075,0.0,0.0,0.0,-1270.1656,-15985.7717,602.4453,11496.4517,-1877.3254,57.833773199999996,-4.7249,-4289.6703,-1819.4916268,-6113.8868268
63,516.0773,1377.3956,-1085.9428,0.0,0.0,0.0,-1269.0154,-16161.9563,602.653,11522.4312,-1739.156,54.37829736,3.184,-4498.357399999997,-1684.77770264,-6179.951102639997
64,518.8116,1438.0049,-1105.8294,0.0,0.0,0.0,-1291.8667,-16056.8632,612.4179,11549.3871,-1851.3759,53.9199396,1.119,-4335.9378,-1797.4559604,-6132.2747604
65,530.7169,1370.8067,-1087.9445,0.0,0.0,0.0,-1293.9661,-16092.0071,599.7798,11599.8634,-1842.3179,56.18280024,-0.1289,-4372.750900000001,-1786.13509976,-6159.014899760001
66,512.9541,1399.4459,-1088.5998,0.0,0.0,0.0,-1272.079,-15859.1844,613.4787,11490.2018,-1948.2845,56.82746448,8.0813,-4203.7827,-1891.4570355199999,-6087.158435519999
67,548.4468,1358.0382,-1077.0224,0.0,0.0,0.0,-1278.075,-16028.9908,613.2895,11509.6701,-1849.858,55.42961184,-3.2769,-4354.643599999998,-1794.42838816,-6152.348888159998
68,501.0355,1460.1203,-1099.2248,0.0,0.0,0.0,-1308.2408,-16219.3775,606.5104,11503.9794,-1667.1788,54.79878168,3.9849,-4555.197500000002,-1612.3800183199999,-6163.592618320002
69,476.8184,1418.8985,-1102.8423,0.0,0.0,0.0,-1305.7885,-16225.297,603.0008,11492.7235,-1620.1841,52.87655376,-3.3348,-4642.486600000002,-1567.30754624,-6213.128946240002
70,519.5283,1453.6215,-1090.9743,0.0,0.0,0.0,-1274.1531,-16204.007,608.1664,11544.8032,-1720.8049,56.01282911999999,5.1518,-4443.014999999999,-1664.7920708800002,-6102.65527088
71,485.9059,1438.9335,-1102.6383,0.0,0.0,0.0,-1295.3566,-16194.4339,611.832,11499.5198,-1703.2801,54.49205232,14.0641,-4556.2376,-1648.7880476799999,-6190.961547680001
72,533.735,1358.162,-1081.7167,0.0,0.0,0.0,-1290.625,-16041.1592,598.123,11589.4001,-1899.3746,56.247220799999994,-0.5815,-4334.080800000002,-1843.1273792000002,-6177.789679200002
73,511.4919,1449.5942,-1109.1589,0.0,0.0,0.0,-1306.5392,-15934.8538,592.1532,11519.4962,-1921.6539,56.093058719999995,-3.8451,-4277.8164000000015,-1865.56084128,-6147.222341280001
74,529.2151,1406.0778,-1097.5734,0.0,0.0,0.0,-1289.598,-15918.5925,599.6045,11471.5651,-1923.1215,55.947675600000004,14.6088,-4299.301400000002,-1867.1738244,-6151.866424400002
75,482.5096,1378.0667,-1084.5203,0.0,0.0,0.0,-1322.1987,-15966.5507,624.2282,11534.157,-1926.6226,55.01199312,-0.5307,-4354.308200000001,-1871.61060688,-6226.4495068800015
76,496.475,1369.4299,-1104.9709,0.0,0.0,0.0,-1298.2199,-15821.339,595.0072,11468.5104,-1967.7368,54.59564448,-2.4027,-4295.1073000000015,-1913.14115552,-6210.65115552
77,514.6312,1468.1672,-1075.1437,0.0,0.0,0.0,-1270.548,-16106.0148,606.8278,11525.5663,-1817.4182,55.954308239999996,-6.3931,-4336.514000000001,-1761.46389176,-6104.370991760002
78,531.8981,1397.4294,-1087.0061,0.0,0.0,0.0,-1306.1653,-16077.6611,610.1514,11503.2927,-1803.8198,55.873831679999995,2.9124,-4428.0609,-1747.94596832,-6173.0944683200005
79,535.9543,1461.4309,-1081.1377,0.0,0.0,0.0,-1285.8386,-16129.8374,594.1814,11513.3474,-1763.4096,54.93644784,4.3291,-4391.899700000002,-1708.47315216,-6096.0437521600015
80,512.6735,1446.4421,-1094.4407,0.0,0.0,0.0,-1276.0364,-16138.5304,603.3135,11528.0316,-1761.3603,54.64702656,1.0637,-4418.546799999998,-1706.71327344,-6124.196373439999
81,507.4346,1407.5903,-1084.4258,0.0,0.0,0.0,-1297.8485,-15919.2661,595.7818,11476.2776,-1928.4147,55.78395984,-0.1018,-4314.456100000001,-1872.63074016,-6187.188640160002
82,504.3705,1417.9043,-1078.6622,0.0,0.0,0.0,-1276.6495,-15997.1126,592.6139,11503.0533,-1852.778,54.19244952,-3.6428,-4334.4823,-1798.58555048,-6136.7106504799995
83,496.7713,1372.1814,-1096.3153,0.0,0.0,0.0,-1269.7201,-16100.5121,614.8443,11548.8869,-1798.7705,55.67631048,-2.6118,-4433.863599999999,-1743.09418952,-6179.569589519999
84,516.8968,1431.734,-1069.2998,0.0,0.0,0.0,-1284.1439,-16001.058,591.4055,11524.932,-1898.8085,55.24090056,0.0612,-4289.5334,-1843.56759944,-6133.03979944
85,479.9963,1427.8921,-1094.3946,0.0,0.0,0.0,-1260.8354,-15999.7476,596.9474,11457.7365,-1860.8872,57.418752239999996,-3.4135,-4392.4053,-1803.46844776,-6199.28724776
86,493.1205,1410.9661,-1086.2339,0.0,0.0,0.0,-1301.2712,-16115.0124,620.9501,11594.8052,-1847.811,54.89860176,1.5969,-4382.675599999999,-1792.91239824,-6173.991098239999
87,494.9284,1438.1012,-1106.2536,0.0,0.0,0.0,-1295.5825,-15981.6777,590.0905,11474.8625,-1840.2633,54.21376152,1.4885,-4385.531199999999,-1786.0495384800001,-6170.09223848
88,512.8038,1445.0072,-1103.5976,0.0,0.0,0.0,-1267.6512,-15965.0851,609.8999,11529.0694,-1942.5397,56.027753999999995,0.3252,-4239.553599999999,-1886.511946,-6125.740346
89,501.085,1405.0637,-1056.9924,0.0,0.0,0.0,-1250.3861,-16184.8007,617.2766,11575.2541,-1786.6845,55.1493828,2.3917,-4393.499800000001,-1731.5351172,-6122.643217200001
90,510.6338,1384.0545,-1118.0698,0.0,0.0,0.0,-1281.8396,-16048.8049,613.604,11538.7436,-1854.9992,56.998707839999994,0.3231,-4401.678399999999,-1798.00049216,-6199.3557921599995
91,470.9677,1428.9671,-1094.5664,0.0,0.0,0.0,-1261.092,-15971.6903,615.8387,11546.6413,-1950.3471,57.52467144,1.0327,-4264.9339,-1892.82242856,-6156.72362856
92,508.5804,1427.1292,-1084.9889,0.0,0.0,0.0,-1288.3804,-16061.5469,595.8772,11582.7863,-1899.904,55.74294216,5.7851,-4320.543099999997,-1844.16105784,-6158.919057839998
93,478.644,1388.5975,-1107.4236,0.0,0.0,0.0,-1303.0471,-15995.3565,613.821,11497.5598,-1836.3292,55.8308232,-1.4883,-4427.204899999999,-1780.4983768,-6209.191576799999
94,513.1786,1464.263,-1106.997,0.0,0.0,0.0,-1275.2597,-15905.2957,597.5477,11492.6793,-1938.2942,56.203601039999995,1.4798,-4219.883800000001,-1882.09059896,-6100.494598960002
95,510.2677,1405.3793,-1096.6583,0.0,0.0,0.0,-1299.8396,-15853.3671,582.3824,11524.3665,-1998.366,57.35003904,0.2344,-4227.469099999998,-1941.01596096,-6168.250660959998
96,523.1329,1414.6662,-1073.544,0.0,0.0,0.0,-1312.8406,-16017.4143,608.5162,11519.9301,-1854.1223,55.477333439999995,-4.1457,-4337.553500000002,-1798.64496656,-6140.344166560002
97,519.4467,1440.5451,-1118.2706,0.0,0.0,0.0,-1267.201,-16015.9698,609.9349,11510.8178,-1853.1647,55.51553952,-1.2252,-4320.696899999999,-1797.64916048,-6119.571260479999
98,491.4509,1465.5897,-1109.8481,0.0,0.0,0.0,-1307.3172,-16117.9036,603.5889,11566.5483,-1805.7266,56.9834496,10.2284,-4407.891099999997,-1748.7431503999999,-6146.405850399997
99,507.9181,1429.639,-1076.2806,0.0,0.0,0.0,-1328.9938,-16012.8827,599.7662,11533.7447,-1882.8339,54.8332992,10.5484,-4347.089099999999,-1828.0006008,-6164.5413008
100,501.8255,1406.2551,-1121.84,0.0,0.0,0.0,-1268.7595,-15909.3349,592.0691,11557.1452,-2013.5818,56.75744304,-3.4663,-4242.639499999999,-1956.82435696,-6202.930156959999
101,485.9371,1415.9164,-1096.4128,0.0,0.0,0.0,-1279.4272,-16063.5077,619.9517,11543.2392,-1863.5232,56.116947599999996,1.6323,-4374.303300000001,-1807.4062524,-6180.077252400001
102,522.2011,1420.0091,-1091.8139,0.0,0.0,0.0,-1274.9413,-15956.0412,585.7655,11522.4894,-1932.9794,56.04871032,1.7089,-4272.3313,-1876.93068968,-6147.55308968
103,520.9976,1414.8748,-1087.937,0.0,0.0,0.0,-1301.9312,-15960.051,598.8199,11497.4514,-1908.5276,54.94990392,-11.7082,-4317.7755,-1853.57769608,-6183.061396079999
104,509.2607,1388.1995,-1077.8667,0.0,0.0,0.0,-1305.8513,-16120.2605,598.9147,11528.1636,-1777.3259,54.036740159999994,11.0752,-4479.4400000000005,-1723.2891598400001,-6191.65395984
105,506.6776,1432.6557,-1120.2726,0.0,0.0,0.0,-1291.1256,-16009.1364,609.9776,11520.3179,-1844.3369,55.147944960000004,4.127,-4350.9058,-1789.18895504,-6135.96775504
106,443.2722,1380.1214,-1044.4744,0.0,0.0,0.0,-1288.146,-15963.8292,609.9628,11517.9398,-1913.5821,57.0000492,10.6041,-4345.153400000001,-1856.5820508000002,-6191.131350800001
107,488.7595,1407.829,-1094.2817,0.0,0.0,0.0,-1314.3349,-15937.252,604.5127,11585.7105,-1965.8106,56.45248776,-4.0588,-4259.056900000001,-1909.35811224,-6172.473812240001
108,519.2536,1396.5568,-1069.4868,0.0,0.0,0.0,-1262.7742,-16103.4763,610.8471,11589.1611,-1907.7809,56.621342160000005,1.0916,-4319.9187,-1851.15955784,-6169.986657840001
109,479.2997,1426.0751,-1070.8896,0.0,0.0,0.0,-1294.4641,-16018.8081,615.8971,11526.3072,-1879.3484,57.267568080000004,1.7156,-4336.582700000001,-1822.08083192,-6156.94793192
110,500.9557,1419.4077,-1086.7988,0.0,0.0,0.0,-1313.4437,-15906.8079,614.1334,11568.8608,-1994.3629,55.7587152,3.9756,-4203.692799999997,-1938.6041848,-6138.321384799998
111,493.9156,1379.8712,-1071.5474,0.0,0.0,0.0,-1295.9151,-15865.135,594.2495,11507.7831,-2015.4806,56.89302192,-4.5789,-4256.7780999999995,-1958.5875780800002,-6219.94457808
112,479.7795,1438.3346,-1082.2346,0.0,0.0,0.0,-1266.7082,-15955.4116,590.2262,11498.5221,-1945.8146,56.18546856,-8.2812,-4297.492000000002,-1889.62913144,-6195.402331440002
113,523.3205,1366.6487,-1060.1763,0.0,0.0,0.0,-1314.3982,-16041.4095,614.0992,11586.911,-1883.9613,55.7598456,-4.8539,-4325.0046,-1828.2014543999999,-6158.059954400001
114,529.2782,1369.397,-1077.7353,0.0,0.0,0.0,-1278.4648,-16100.9873,590.0085,11527.6546,-1823.4509,55.48549824,-1.2861,-4440.849100000001,-1767.96540176,-6210.100601760001
115,535.2505,1411.1478,-1096.058,0.0,0.0,0.0,-1300.9979,-16047.6238,609.7821,11540.7737,-1823.549,54.27143496,8.3029,-4347.7256,-1769.27756504,-6108.70026504
116,488.6829,1383.4865,-1092.3544,0.0,0.0,0.0,-1266.786,-15955.2513,608.1034,11500.1326,-1899.6869,55.62074952,1.2294,-4333.9863000000005,-1844.06615048,-6176.82305048
117,487.2354,1344.4567,-1119.2899,0.0,0.0,0.0,-1270.0085,-16119.7033,624.8384,11559.8295,-1813.9839,55.177982639999996,-3.9944,-4492.6417,-1758.80591736,-6255.44201736
118,517.9965,1426.4989,-1082.2477,0.0,0.0,0.0,-1285.6213,-16091.4865,602.9077,11524.272,-1777.3542,54.5184036,-2.1968,-4387.680400000001,-1722.8357964,-6112.7129964000005
119,504.4955,1344.1564,-1080.8462,0.0,0.0,0.0,-1268.92,-16019.7067,597.678,11525.5822,-1886.4995,55.33434072,6.0635,-4397.560799999999,-1831.16515928,-6222.662459279999
120,502.7978,1428.409,-1099.0415,0.0,0.0,0.0,-1275.2441,-16011.4049,596.6794,11516.6408,-1894.7584,54.6741036,9.9492,-4341.163500000001,-1840.0842963999999,-6171.2985964
121,508.776,1368.5655,-1069.39,0.0,0.0,0.0,-1292.1863,-15932.7261,605.5632,11546.6774,-1988.7668,57.15985319999999,12.9864,-4264.720299999997,-1931.6069468,-6183.340846799998
122,491.3161,1423.2492,-1106.939,0.0,0.0,0.0,-1281.4767,-15968.8002,604.6806,11541.2797,-1917.2282,55.918902239999994,13.1294,-4296.690300000002,-1861.30929776,-6144.870197760002
123,479.1706,1392.6167,-1073.2937,0.0,0.0,0.0,-1260.2056,-15974.9428,599.4343,11546.6527,-1955.1157,56.96635968,5.3337,-4290.567799999999,-1898.14934032,-6183.383440319999
124,496.8963,1430.5145,-1114.2864,0.0,0.0,0.0,-1263.8497,-15941.6242,606.0961,11510.4686,-1926.711,57.84673392,-11.8663,-4275.784799999999,-1868.86426608,-6156.51536608
125,521.0094,1440.3193,-1059.8435,0.0,0.0,0.0,-1284.2019,-15853.7377,601.0661,11493.0533,-1983.7067,56.2808412,6.262,-4142.334999999999,-1927.4258588,-6063.498858799999
126,469.0703,1417.4755,-1102.6233,0.0,0.0,0.0,-1277.7634,-16029.6518,613.9312,11530.5977,-1885.603,54.98528328,9.9041,-4378.9637999999995,-1830.61771672,-6199.67741672
127,480.7466,1408.1914,-1094.9791,0.0,0.0,0.0,-1276.2108,-15981.7743,624.9204,11512.3386,-1849.5347,56.45639016,3.4356,-4326.767200000002,-1793.07830984,-6116.409909840002
128,494.9724,1408.5472,-1097.7712,0.0,0.0,0.0,-1272.8802,-15978.2916,593.636,11429.9127,-1830.9954,56.4548256,1.7967,-4421.8746999999985,-1774.5405744,-6194.618574399999
129,534.0725,1425.6424,-1095.6666,0.0,0.0,0.0,-1278.9315,-15860.4083,595.4803,11443.345,-1927.0206,55.72808208,13.3551,-4236.466200000001,-1871.2925179200001,-6094.403617920001
130,511.3045,1392.1554,-1084.727,0.0,0.0,0.0,-1256.2805,-16008.2685,621.4251,11561.0815,-1889.4815,57.16251936,1.7382,-4263.309499999999,-1832.31898064,-6093.890280639999
131,503.2348,1366.8058,-1077.4401,0.0,0.0,0.0,-1285.5222,-15977.0652,602.6879,11509.9291,-1905.4649,56.253295439999995,-5.819,-4357.3699,-1849.2116045599998,-6212.40050456
132,511.5611,1392.4127,-1093.178,0.0,0.0,0.0,-1310.059,-16019.1027,595.1586,11564.1687,-1888.2147,55.576617119999995,4.754,-4359.0386,-1832.63808288,-6186.92268288
133,511.4015,1382.3865,-1132.2853,0.0,0.0,0.0,-1300.8373,-15954.3416,603.163,11499.2049,-1888.4574,55.907173439999994,8.8761,-4391.308299999997,-1832.55022656,-6214.982426559996
134,491.4638,1367.9254,-1090.183,0.0,0.0,0.0,-1299.4112,-15986.2981,612.1052,11533.5708,-1897.6233,54.75255552,-0.748,-4370.827100000002,-1842.87074448,-6214.445844480002
135,498.1716,1364.3472,-1101.9909,0.0,0.0,0.0,-1259.4287,-16089.7423,581.4266,11503.1025,-1818.6566,54.848685599999996,22.9197,-4504.114,-1763.8079144,-6245.0022143999995
