#X Y Free
-145.000000 65.000000 2.089233
-145.000000 75.000000 2.246286
-145.000000 85.000000 2.435311
-145.000000 95.000000 2.574239
-145.000000 105.000000 2.578680
-145.000000 115.000000 2.342299
-145.000000 125.000000 1.955653
-145.000000 135.000000 1.556492
-145.000000 145.000000 1.239705
-145.000000 155.000000 1.121856
-145.000000 165.000000 1.288980
-145.000000 175.000000 1.738978
  
-135.000000 -175.000000 2.751638
-135.000000 -165.000000 3.427990
-135.000000 -155.000000 3.945780
-135.000000 -145.000000 4.214670
-135.000000 -135.000000 4.335425
-135.000000 -125.000000 4.490430
-135.000000 -115.000000 4.715308
-135.000000 -105.000000 4.963573
-135.000000 -95.000000 5.192489
-135.000000 -85.000000 5.208440
-135.000000 -75.000000 4.976808
-135.000000 -65.000000 4.496239
-135.000000 -55.000000 4.011535
-135.000000 -45.000000 3.580371
-135.000000 -35.000000 3.296623
-135.000000 -25.000000 3.184711
-135.000000 -15.000000 3.145277
-135.000000 -5.000000 3.096553
-135.000000 5.000000 2.944770
-135.000000 15.000000 2.723222
-135.000000 25.000000 2.477274
-135.000000 35.000000 2.325980
-135.000000 45.000000 2.323525
-135.000000 55.000000 2.338851
-135.000000 65.000000 2.396149
-135.000000 75.000000 2.521421
-135.000000 85.000000 2.682538
-135.000000 95.000000 2.820618
-135.000000 105.000000 2.815126
-135.000000 115.000000 2.614779
-135.000000 125.000000 2.244831
-135.000000 135.000000 1.854007
-135.000000 145.000000 1.552985
-135.000000 155.000000 1.460046
-135.000000 165.000000 1.637745
-135.000000 175.000000 2.094816
  
-125.000000 -175.000000 3.082530
-125.000000 -165.000000 3.699780
-125.000000 -155.000000 4.199299
-125.000000 -145.000000 4.467146
-125.000000 -135.000000 4.586405
-125.000000 -125.000000 4.748739
-125.000000 -115.000000 4.950348
-125.000000 -105.000000 5.190539
-125.000000 -95.000000 5.405874
-125.000000 -85.000000 5.441793
-125.000000 -75.000000 5.169776
-125.000000 -65.000000 4.666117
-125.000000 -55.000000 4.144708
-125.000000 -45.000000 3.673780
-125.000000 -35.000000 3.346556
-125.000000 -25.000000 3.182653
-125.000000 -15.000000 3.129072
-125.000000 -5.000000 3.069503
-125.000000 5.000000 2.965743
-125.000000 15.000000 2.818330
-125.000000 25.000000 2.664757
-125.000000 35.000000 2.594480
-125.000000 45.000000 2.619845
-125.000000 55.000000 2.653952
-125.000000 65.000000 2.697870
-125.000000 75.000000 2.790214
-125.000000 85.000000 2.921177
-125.000000 95.000000 3.027963
-125.000000 105.000000 3.019396
-125.000000 115.000000 2.821520
-125.000000 125.000000 2.474818
-125.000000 135.000000 2.112216
-125.000000 145.000000 1.829464
-125.000000 155.000000 1.761954
-125.000000 165.000000 1.965378
-125.000000 175.000000 2.418975
  
-115.000000 -175.000000 3.176431
-115.000000 -165.000000 3.813417
-115.000000 -155.000000 4.292367
-115.000000 -145.000000 4.567149
-115.000000 -135.000000 4.728428
-115.000000 -125.000000 4.858100
-115.000000 -115.000000 5.079226
-115.000000 -105.000000 5.331012
-115.000000 -95.000000 5.525537
-115.000000 -85.000000 5.540207
-115.000000 -75.000000 5.211416
-115.000000 -65.000000 4.688615
-115.000000 -55.000000 4.124251
-115.000000 -45.000000 3.604353
-115.000000 -35.000000 3.239093
-115.000000 -25.000000 3.035227
-115.000000 -15.000000 2.962335
-115.000000 -5.000000 2.935450
-115.000000 5.000000 2.907690
-115.000000 15.000000 2.891616
-115.000000 25.000000 2.882747
-115.000000 35.000000 2.876482
-115.000000 45.000000 2.885858
-115.000000 55.000000 2.850720
-115.000000 65.000000 2.845343
-115.000000 75.000000 2.903865
-115.000000 85.000000 3.000575
-115.000000 95.000000 3.072127
-115.000000 105.000000 3.035219
-115.000000 115.000000 2.843195
-115.000000 125.000000 2.519031
-115.000000 135.000000 2.144802
-115.000000 145.000000 1.897933
-115.000000 155.000000 1.831898
-115.000000 165.000000 2.038885
-115.000000 175.000000 2.523440
  
-105.000000 -175.000000 2.987552
-105.000000 -165.000000 3.662634
-105.000000 -155.000000 4.174143
-105.000000 -145.000000 4.479826
-105.000000 -135.000000 4.666926
-105.000000 -125.000000 4.830972
-105.000000 -115.000000 5.046667
-105.000000 -105.000000 5.297593
-105.000000 -95.000000 5.469746
-105.000000 -85.000000 5.440108
-105.000000 -75.000000 5.113912
-105.000000 -65.000000 4.504663
-105.000000 -55.000000 3.880039
-105.000000 -45.000000 3.316269
-105.000000 -35.000000 2.895044
-105.000000 -25.000000 2.667854
-105.000000 -15.000000 2.591475
-105.000000 -5.000000 2.630381
-105.000000 5.000000 2.688501
-105.000000 15.000000 2.812738
-105.000000 25.000000 2.897649
-105.000000 35.000000 2.929331
-105.000000 45.000000 2.808284
-105.000000 55.000000 2.607392
-105.000000 65.000000 2.532478
-105.000000 75.000000 2.633113
-105.000000 85.000000 2.764380
-105.000000 95.000000 2.843059
-105.000000 105.000000 2.807419
-105.000000 115.000000 2.615394
-105.000000 125.000000 2.270734
-105.000000 135.000000 1.921206
-105.000000 145.000000 1.688591
-105.000000 155.000000 1.628750
-105.000000 165.000000 1.842128
-105.000000 175.000000 2.330378
  
-95.000000 -175.000000 2.579784
-95.000000 -165.000000 3.308894
-95.000000 -155.000000 3.904803
-95.000000 -145.000000 4.301210
-95.000000 -135.000000 4.517621
-95.000000 -125.000000 4.698232
-95.000000 -115.000000 4.896006
-95.000000 -105.000000 5.106433
-95.000000 -95.000000 5.239383
-95.000000 -85.000000 5.157071
-95.000000 -75.000000 4.740241
-95.000000 -65.000000 4.122367
-95.000000 -55.000000 3.427226
-95.000000 -45.000000 2.792941
-95.000000 -35.000000 2.341922
-95.000000 -25.000000 2.105418
-95.000000 -15.000000 2.042080
-95.000000 -5.000000 2.152226
-95.000000 5.000000 2.339735
-95.000000 15.000000 2.542189
-95.000000 25.000000 2.660046
-95.000000 35.000000 2.539913
-95.000000 45.000000 2.216697
-95.000000 55.000000 1.916380
-95.000000 65.000000 1.794883
-95.000000 75.000000 1.928183
-95.000000 85.000000 2.160546
-95.000000 95.000000 2.317646
-95.000000 105.000000 2.294781
-95.000000 115.000000 2.080393
-95.000000 125.000000 1.786581
-95.000000 135.000000 1.430818
-95.000000 145.000000 1.207314
-95.000000 155.000000 1.158365
-95.000000 165.000000 1.379075
-95.000000 175.000000 1.875395
  
-85.000000 -175.000000 2.145608
-85.000000 -165.000000 2.974444
-85.000000 -155.000000 3.707339
-85.000000 -145.000000 4.199542
-85.000000 -135.000000 4.473566
-85.000000 -125.000000 4.665068
-85.000000 -115.000000 4.839777
-85.000000 -105.000000 4.969906
-85.000000 -95.000000 5.001894
-85.000000 -85.000000 4.810902
-85.000000 -75.000000 4.326884
-85.000000 -65.000000 3.608448
-85.000000 -55.000000 2.858415
-85.000000 -45.000000 2.198176
-85.000000 -35.000000 1.724899
-85.000000 -25.000000 1.499735
-85.000000 -15.000000 1.513360
-85.000000 -5.000000 1.715100
-85.000000 5.000000 2.022097
-85.000000 15.000000 2.306671
-85.000000 25.000000 2.362857
-85.000000 35.000000 2.106125
-85.000000 45.000000 1.710280
-85.000000 55.000000 1.374197
-85.000000 65.000000 1.199857
-85.000000 75.000000 1.284055
-85.000000 85.000000 1.518028
-85.000000 95.000000 1.696823
-85.000000 105.000000 1.677775
-85.000000 115.000000 1.473840
-85.000000 125.000000 1.166283
-85.000000 135.000000 0.857181
-85.000000 145.000000 0.610142
-85.000000 155.000000 0.589282
-85.000000 165.000000 0.828793
-85.000000 175.000000 1.373975
  
-75.000000 -175.000000 1.996330
-75.000000 -165.000000 3.010147
-75.000000 -155.000000 3.924717
-75.000000 -145.000000 4.531634
-75.000000 -135.000000 4.882356
-75.000000 -125.000000 5.066686
-75.000000 -115.000000 5.151175
-75.000000 -105.000000 5.137692
-75.000000 -95.000000 4.982747
-75.000000 -85.000000 4.629040
-75.000000 -75.000000 3.993222
-75.000000 -65.000000 3.184252
-75.000000 -55.000000 2.358414
-75.000000 -45.000000 1.663400
-75.000000 -35.000000 1.212290
-75.000000 -25.000000 1.070675
-75.000000 -15.000000 1.203270
-75.000000 -5.000000 1.552831
-75.000000 5.000000 2.056456
-75.000000 15.000000 2.464967
-75.000000 25.000000 2.510124
-75.000000 35.000000 2.262156
-75.000000 45.000000 1.901932
-75.000000 55.000000 1.540826
-75.000000 65.000000 1.298745
-75.000000 75.000000 1.241836
-75.000000 85.000000 1.329801
-75.000000 95.000000 1.388579
-75.000000 105.000000 1.259792
-75.000000 115.000000 0.988402
-75.000000 125.000000 0.649997
-75.000000 135.000000 0.349786
-75.000000 145.000000 0.150438
-75.000000 155.000000 0.141363
-75.000000 165.000000 0.439754
-75.000000 175.000000 1.089452
  
-65.000000 -175.000000 2.450966
-65.000000 -165.000000 3.709159
-65.000000 -155.000000 4.832149
-65.000000 -145.000000 5.580864
-65.000000 -135.000000 5.946789
-65.000000 -125.000000 6.063732
-65.000000 -115.000000 6.001503
-65.000000 -105.000000 5.763333
-65.000000 -95.000000 5.378667
-65.000000 -85.000000 4.773225
-65.000000 -75.000000 3.955754
-65.000000 -65.000000 3.017942
-65.000000 -55.000000 2.113913
-65.000000 -45.000000 1.436505
-65.000000 -35.000000 1.068607
-65.000000 -25.000000 1.056358
-65.000000 -15.000000 1.385915
-65.000000 -5.000000 2.021728
-65.000000 5.000000 2.781052
-65.000000 15.000000 3.283881
-65.000000 25.000000 3.388076
-65.000000 35.000000 3.269039
-65.000000 45.000000 2.952094
-65.000000 55.000000 2.561182
-65.000000 65.000000 2.197689
-65.000000 75.000000 1.942314
-65.000000 85.000000 1.793871
-65.000000 95.000000 1.603729
-65.000000 105.000000 1.228925
-65.000000 115.000000 0.828375
-65.000000 125.000000 0.453420
-65.000000 135.000000 0.161501
-65.000000 145.000000 0.000000
-65.000000 155.000000 0.057349
-65.000000 165.000000 0.488289
-65.000000 175.000000 1.312367
  
-55.000000 -175.000000 3.692029
-55.000000 -165.000000 5.214357
-55.000000 -155.000000 6.479701
-55.000000 -145.000000 7.297433
-55.000000 -135.000000 7.629271
-55.000000 -125.000000 7.597815
-55.000000 -115.000000 7.323612
-55.000000 -105.000000 6.807530
-55.000000 -95.000000 6.129888
-55.000000 -85.000000 5.241079
-55.000000 -75.000000 4.263982
-55.000000 -65.000000 3.216774
-55.000000 -55.000000 2.306038
-55.000000 -45.000000 1.695112
-55.000000 -35.000000 1.492659
-55.000000 -25.000000 1.731283
-55.000000 -15.000000 2.367541
-55.000000 -5.000000 3.320351
-55.000000 5.000000 4.266688
-55.000000 15.000000 4.822184
-55.000000 25.000000 4.995245
-55.000000 35.000000 4.939177
-55.000000 45.000000 4.662792
-55.000000 55.000000 4.190777
-55.000000 65.000000 3.685138
-55.000000 75.000000 3.210901
-55.000000 85.000000 2.781664
-55.000000 95.000000 2.250343
-55.000000 105.000000 1.649421
-55.000000 115.000000 1.123365
-55.000000 125.000000 0.727907
-55.000000 135.000000 0.449571
-55.000000 145.000000 0.367618
-55.000000 155.000000 0.584388
-55.000000 165.000000 1.220764
-55.000000 175.000000 2.287736
  
-45.000000 -175.000000 5.555620
-45.000000 -165.000000 7.292120
-45.000000 -155.000000 8.741925
-45.000000 -145.000000 9.504304
-45.000000 -135.000000 9.726772
-45.000000 -125.000000 9.424359
-45.000000 -115.000000 8.811601
-45.000000 -105.000000 7.970634
-45.000000 -95.000000 7.032113
-45.000000 -85.000000 5.979013
-45.000000 -75.000000 4.857517
-45.000000 -65.000000 3.781808
-45.000000 -55.000000 2.969824
-45.000000 -45.000000 2.542022
-45.000000 -35.000000 2.639684
-45.000000 -25.000000 3.211623
-45.000000 -15.000000 4.144399
-45.000000 -5.000000 5.319823
-45.000000 5.000000 6.319481
-45.000000 15.000000 6.885910
-45.000000 25.000000 7.081772
-45.000000 35.000000 7.007317
-45.000000 45.000000 6.660658
-45.000000 55.000000 6.110311
-45.000000 65.000000 5.461260
-45.000000 75.000000 4.686799
-45.000000 85.000000 3.960313
-45.000000 95.000000 3.163050
-45.000000 105.000000 2.394873
-45.000000 115.000000 1.844233
-45.000000 125.000000 1.462281
-45.000000 135.000000 1.278787
-45.000000 145.000000 1.357262
-45.000000 155.000000 1.831365
-45.000000 165.000000 2.704756
-45.000000 175.000000 3.959772
  
-35.000000 -175.000000 7.738728
-35.000000 -165.000000 9.542835
-35.000000 -155.000000 11.047789
-35.000000 -145.000000 11.901482
-35.000000 -135.000000 11.808137
-35.000000 -125.000000 11.095899
-35.000000 -115.000000 10.105074
-35.000000 -105.000000 8.961336
-35.000000 -95.000000 7.830563
-35.000000 -85.000000 6.695723
-35.000000 -75.000000 5.609394
-35.000000 -65.000000 4.669533
-35.000000 -55.000000 4.074696
-35.000000 -45.000000 3.964195
-35.000000 -35.000000 4.432587
-35.000000 -25.000000 5.368901
-35.000000 -15.000000 6.528601
-35.000000 -5.000000 7.697290
-35.000000 5.000000 8.620274
-35.000000 15.000000 9.149004
-35.000000 25.000000 9.264174
-35.000000 35.000000 9.046884
-35.000000 45.000000 8.646768
-35.000000 55.000000 7.989469
-35.000000 65.000000 7.067399
-35.000000 75.000000 6.005660
-35.000000 85.000000 4.956691
-35.000000 95.000000 4.002151
-35.000000 105.000000 3.291315
-35.000000 115.000000 2.819753
-35.000000 125.000000 2.575624
-35.000000 135.000000 2.584428
-35.000000 145.000000 2.906022
-35.000000 155.000000 3.636173
-35.000000 165.000000 4.732932
-35.000000 175.000000 6.062611
  
-25.000000 -175.000000 9.998484
-25.000000 -165.000000 11.715643
-25.000000 -155.000000 12.911036
-25.000000 -145.000000 13.594595
-25.000000 -135.000000 13.256981
-25.000000 -125.000000 11.920102
-25.000000 -115.000000 10.702433
-25.000000 -105.000000 9.515969
-25.000000 -95.000000 8.371872
-25.000000 -85.000000 7.305168
-25.000000 -75.000000 6.409952
-25.000000 -65.000000 5.746789
-25.000000 -55.000000 5.479712
-25.000000 -45.000000 5.746907
-25.000000 -35.000000 6.606820
-25.000000 -25.000000 7.864982
-25.000000 -15.000000 9.184969
-25.000000 -5.000000 10.049229
-25.000000 5.000000 10.700669
-25.000000 15.000000 11.485925
-25.000000 25.000000 11.368151
-25.000000 35.000000 10.920266
-25.000000 45.000000 10.233710
-25.000000 55.000000 9.398846
-25.000000 65.000000 8.140435
-25.000000 75.000000 6.710667
-25.000000 85.000000 5.579308
-25.000000 95.000000 4.751916
-25.000000 105.000000 4.223460
-25.000000 115.000000 3.971336
-25.000000 125.000000 3.949389
-25.000000 135.000000 4.211819
-25.000000 145.000000 4.800457
-25.000000 155.000000 5.789209
-25.000000 165.000000 7.033404
-25.000000 175.000000 8.267749
  
-15.000000 -175.000000 12.106363
-15.000000 -165.000000 14.029622
-15.000000 -155.000000 inf
-15.000000 -145.000000 14.112565
-15.000000 -135.000000 13.108078
-15.000000 -125.000000 11.719513
-15.000000 -115.000000 10.550450
-15.000000 -105.000000 9.479542
-15.000000 -95.000000 8.560371
-15.000000 -85.000000 7.802157
-15.000000 -75.000000 7.195485
-15.000000 -65.000000 6.881588
-15.000000 -55.000000 7.006667
-15.000000 -45.000000 7.703317
-15.000000 -35.000000 8.969359
-15.000000 -25.000000 10.281841
-15.000000 -15.000000 11.696913
-15.000000 -5.000000 11.745724
-15.000000 5.000000 12.552725
-15.000000 15.000000 12.587504
-15.000000 25.000000 12.214481
-15.000000 35.000000 11.513231
-15.000000 45.000000 11.114102
-15.000000 55.000000 9.668709
-15.000000 65.000000 8.104075
-15.000000 75.000000 6.803727
-15.000000 85.000000 5.812285
-15.000000 95.000000 5.289710
-15.000000 105.000000 5.111101
-15.000000 115.000000 5.150049
-15.000000 125.000000 5.414223
-15.000000 135.000000 5.948264
-15.000000 145.000000 6.774376
-15.000000 155.000000 7.975295
-15.000000 165.000000 9.362059
-15.000000 175.000000 10.714699
  
-5.000000 -175.000000 13.803368
-5.000000 -165.000000 13.350563
-5.000000 -155.000000 14.476730
-5.000000 -145.000000 13.111732
-5.000000 -135.000000 11.964729
-5.000000 -125.000000 10.778540
-5.000000 -115.000000 9.763115
-5.000000 -105.000000 8.989465
-5.000000 -95.000000 8.488011
-5.000000 -85.000000 8.086007
-5.000000 -75.000000 7.862627
-5.000000 -65.000000 7.963987
-5.000000 -55.000000 8.532201
-5.000000 -45.000000 9.546032
-5.000000 -35.000000 10.897898
-5.000000 -25.000000 12.360982
-5.000000 -15.000000 12.505300
-5.000000 -5.000000 13.544425
-5.000000 5.000000 13.126063
-5.000000 15.000000 13.443757
-5.000000 25.000000 12.559757
-5.000000 35.000000 11.408809
-5.000000 45.000000 10.136457
-5.000000 55.000000 8.666482
-5.000000 65.000000 7.265446
-5.000000 75.000000 6.242143
-5.000000 85.000000 5.762456
-5.000000 95.000000 5.685336
-5.000000 105.000000 5.859714
-5.000000 115.000000 6.241662
-5.000000 125.000000 6.773580
-5.000000 135.000000 7.565157
-5.000000 145.000000 8.600509
-5.000000 155.000000 9.838333
-5.000000 165.000000 11.555810
-5.000000 175.000000 12.563657
  
5.000000 -175.000000 13.135973
5.000000 -165.000000 13.343380
5.000000 -155.000000 12.070730
5.000000 -145.000000 11.361461
5.000000 -135.000000 10.287993
5.000000 -125.000000 9.279228
5.000000 -115.000000 8.622847
5.000000 -105.000000 8.241574
5.000000 -95.000000 8.140463
5.000000 -85.000000 8.166597
5.000000 -75.000000 8.381098
5.000000 -65.000000 8.924925
5.000000 -55.000000 9.827478
5.000000 -45.000000 11.054951
5.000000 -35.000000 11.718586
5.000000 -25.000000 13.144540
5.000000 -15.000000 13.560922
5.000000 -5.000000 13.093408
5.000000 5.000000 12.939606
5.000000 15.000000 13.108401
5.000000 25.000000 11.808745
5.000000 35.000000 9.912403
5.000000 45.000000 8.325387
5.000000 55.000000 6.871185
5.000000 65.000000 5.902347
5.000000 75.000000 5.439617
5.000000 85.000000 5.459149
5.000000 95.000000 5.840033
5.000000 105.000000 6.417732
5.000000 115.000000 7.093668
5.000000 125.000000 7.912669
5.000000 135.000000 8.893904
5.000000 145.000000 10.085215
5.000000 155.000000 11.372207
5.000000 165.000000 13.300864
5.000000 175.000000 inf
  
15.000000 -175.000000 11.303924
15.000000 -165.000000 10.616688
15.000000 -155.000000 10.000841
15.000000 -145.000000 9.256571
15.000000 -135.000000 8.415010
15.000000 -125.000000 7.714617
15.000000 -115.000000 7.342367
15.000000 -105.000000 7.307249
15.000000 -95.000000 7.519045
15.000000 -85.000000 8.002139
15.000000 -75.000000 8.635116
15.000000 -65.000000 9.410652
15.000000 -55.000000 10.444574
15.000000 -45.000000 11.130780
15.000000 -35.000000 11.808853
15.000000 -25.000000 11.859527
15.000000 -15.000000 11.687150
15.000000 -5.000000 11.536275
15.000000 5.000000 10.978625
15.000000 15.000000 10.261662
15.000000 25.000000 9.041312
15.000000 35.000000 7.533213
15.000000 45.000000 6.054275
15.000000 55.000000 4.977363
15.000000 65.000000 4.491592
15.000000 75.000000 4.533647
15.000000 85.000000 4.998050
15.000000 95.000000 5.761231
15.000000 105.000000 6.637463
15.000000 115.000000 7.563839
15.000000 125.000000 8.586518
15.000000 135.000000 9.705921
15.000000 145.000000 10.822841
15.000000 155.000000 12.161626
15.000000 165.000000 12.841767
15.000000 175.000000 11.870582
  
25.000000 -175.000000 9.106130
25.000000 -165.000000 8.455962
25.000000 -155.000000 7.825937
25.000000 -145.000000 7.230624
25.000000 -135.000000 6.587263
25.000000 -125.000000 6.133504
25.000000 -115.000000 6.033150
25.000000 -105.000000 6.251996
25.000000 -95.000000 6.743626
25.000000 -85.000000 7.469662
25.000000 -75.000000 8.268952
25.000000 -65.000000 9.069528
25.000000 -55.000000 9.715487
25.000000 -45.000000 10.215945
25.000000 -35.000000 10.226347
25.000000 -25.000000 10.022622
25.000000 -15.000000 9.689798
25.000000 -5.000000 9.286819
25.000000 5.000000 8.564578
25.000000 15.000000 7.654302
25.000000 25.000000 6.413497
25.000000 35.000000 5.077749
25.000000 45.000000 3.939020
25.000000 55.000000 3.291453
25.000000 65.000000 3.226502
25.000000 75.000000 3.662580
25.000000 85.000000 4.421869
25.000000 95.000000 5.396304
25.000000 105.000000 6.481683
25.000000 115.000000 7.591938
25.000000 125.000000 8.732329
25.000000 135.000000 9.643548
25.000000 145.000000 10.208515
25.000000 155.000000 10.330382
25.000000 165.000000 10.169366
25.000000 175.000000 9.663763
  
35.000000 -175.000000 6.851725
35.000000 -165.000000 6.370526
35.000000 -155.000000 5.907017
35.000000 -145.000000 5.440340
35.000000 -135.000000 4.968159
35.000000 -125.000000 4.749585
35.000000 -115.000000 4.827274
35.000000 -105.000000 5.195669
35.000000 -95.000000 5.821275
35.000000 -85.000000 6.564724
35.000000 -75.000000 7.279003
35.000000 -65.000000 7.826704
35.000000 -55.000000 8.208078
35.000000 -45.000000 8.339764
35.000000 -35.000000 8.174778
35.000000 -25.000000 7.852528
35.000000 -15.000000 7.392043
35.000000 -5.000000 6.838669
35.000000 5.000000 6.123202
35.000000 15.000000 5.117261
35.000000 25.000000 3.965245
35.000000 35.000000 2.914649
35.000000 45.000000 2.189285
35.000000 55.000000 1.966881
35.000000 65.000000 2.249238
35.000000 75.000000 2.892683
35.000000 85.000000 3.803262
35.000000 95.000000 4.873572
35.000000 105.000000 5.979898
35.000000 115.000000 7.028980
35.000000 125.000000 7.883913
35.000000 135.000000 8.359279
35.000000 145.000000 8.385417
35.000000 155.000000 8.221365
35.000000 165.000000 7.813671
35.000000 175.000000 7.331617
  
45.000000 -175.000000 4.961975
45.000000 -165.000000 4.659310
45.000000 -155.000000 4.365604
45.000000 -145.000000 4.049673
45.000000 -135.000000 3.784189
45.000000 -125.000000 3.708278
45.000000 -115.000000 3.871347
45.000000 -105.000000 4.280895
45.000000 -95.000000 4.867571
45.000000 -85.000000 5.494702
45.000000 -75.000000 5.983195
45.000000 -65.000000 6.263539
45.000000 -55.000000 6.417316
45.000000 -45.000000 6.377496
45.000000 -35.000000 6.089458
45.000000 -25.000000 5.704238
45.000000 -15.000000 5.265610
45.000000 -5.000000 4.718101
45.000000 5.000000 3.956570
45.000000 15.000000 2.998159
45.000000 25.000000 2.075861
45.000000 35.000000 1.390580
45.000000 45.000000 1.064495
45.000000 55.000000 1.151684
45.000000 65.000000 1.620240
45.000000 75.000000 2.343226
45.000000 85.000000 3.256789
45.000000 95.000000 4.260314
45.000000 105.000000 5.267949
45.000000 115.000000 6.047295
45.000000 125.000000 6.522117
45.000000 135.000000 6.661727
45.000000 145.000000 6.511936
45.000000 155.000000 6.152325
45.000000 165.000000 5.684190
45.000000 175.000000 5.277498
  
55.000000 -175.000000 3.717022
55.000000 -165.000000 3.612445
55.000000 -155.000000 3.503133
55.000000 -145.000000 3.349530
55.000000 -135.000000 3.244247
55.000000 -125.000000 3.225856
55.000000 -115.000000 3.397383
55.000000 -105.000000 3.745328
55.000000 -95.000000 4.213963
55.000000 -85.000000 4.607029
55.000000 -75.000000 4.777430
55.000000 -65.000000 4.791868
55.000000 -55.000000 4.747963
55.000000 -45.000000 4.587588
55.000000 -35.000000 4.249111
55.000000 -25.000000 3.917758
55.000000 -15.000000 3.555339
55.000000 -5.000000 3.062956
55.000000 5.000000 2.351686
55.000000 15.000000 1.601128
55.000000 25.000000 1.037854
55.000000 35.000000 0.722095
55.000000 45.000000 0.689538
55.000000 55.000000 0.955306
55.000000 65.000000 1.465581
55.000000 75.000000 2.164248
55.000000 85.000000 2.975701
55.000000 95.000000 3.806441
55.000000 105.000000 4.529339
